9,10,11,12,23,17,13
9,10,11,12,23,17,12
9,10,11,12,13,20,8
9,10,11,12,13,20,10
9,10,11,12,13,20,13
9,10,11,12,13,20,12
9,10,11,12,27,28,9
9,10,11,12,27,28,10
9,10,11,12,27,28,11
9,10,11,12,27,28,13
9,10,11,12,29,30,8
9,10,11,12,29,30,9
9,10,11,12,29,30,10
9,10,11,12,29,30,13
9,10,11,12,26,17,8
9,10,11,12,26,17,9
9,10,11,12,26,17,10
9,10,11,12,26,17,12
9,10,11,12,19,28,8
9,10,11,12,19,28,10
9,10,11,12,19,28,11
9,10,11,12,19,28,13
9,10,11,30,31,32,14
9,10,11,30,31,32,8
9,10,11,30,31,32,10
9,10,11,30,31,32,11
9,10,16,28,21,33,15
9,10,16,28,21,33,8
9,10,16,28,21,33,16
9,10,16,28,21,33,17
9,10,16,28,31,34,15
9,10,16,28,31,34,16
9,10,16,28,31,34,17
9,10,16,28,31,34,18
9,35,18,30,21,31,14
9,35,18,30,21,31,19
9,35,18,30,21,31,20
9,35,18,30,21,31,21
36,37,12,23,19,16,12
36,37,12,23,19,16,22
36,37,12,23,19,16,23
36,37,12,23,19,16,24
36,37,12,23,19,17,12
36,37,12,23,19,17,25
36,37,12,23,19,17,23
36,37,12,23,19,17,24
36,37,12,23,19,14,12
36,37,12,23,19,14,22
36,37,12,23,19,14,25
36,37,12,23,19,14,23
36,37,12,23,14,34,26
36,37,12,23,14,34,12
36,37,12,23,14,34,22
36,37,12,23,14,34,23
36,38,12,24,23,19,14
36,38,12,24,23,19,8
36,38,12,24,23,19,9
36,38,12,24,23,19,27
36,38,12,24,23,19,28
36,38,12,24,13,29,14
36,38,12,24,13,29,9
36,38,12,24,13,29,27
36,38,12,24,13,29,28
36,38,12,24,13,29,29
36,38,12,24,29,17,14
36,38,12,24,29,17,8
36,38,12,24,29,17,28
36,38,12,24,29,17,29
36,38,12,24,29,17,24
36,38,12,24,19,17,14
36,38,12,24,19,17,8
36,38,12,24,19,17,9
36,38,12,24,19,17,28
36,38,12,24,19,17,29
36,38,12,24,19,30,14
36,38,12,24,19,30,27
36,38,12,24,19,30,28
36,38,12,24,19,30,29
36,38,12,24,19,30,24
36,38,12,24,19,31,14
36,38,12,24,19,31,8
36,38,12,24,19,31,27
36,38,12,24,19,31,28
36,38,12,24,17,31,14
36,38,12,24,17,31,9
36,38,12,24,17,31,28
36,38,12,24,17,31,29
36,38,12,24,32,34,14
36,38,12,24,32,34,8
36,38,12,24,32,34,29
36,38,12,24,32,34,24
36,39,18,40,21,34,30
36,39,18,40,21,34,31
36,39,18,40,21,34,15
36,39,18,40,21,34,26
36,39,18,40,21,34,32
41,42,1,43,44,45,33
41,42,1,43,44,45,34
41,42,1,43,44,45,35
41,42,1,43,44,45,36
41,1,46,47,48,49,37
41,1,46,47,48,49,33
41,1,46,47,48,49,35
41,1,46,47,48,49,38
41,1,46,47,48,49,39
41,1,46,47,50,51,37
41,1,46,47,50,51,33
41,1,46,47,50,51,40
41,1,46,47,50,51,41
41,1,46,47,50,52,37
41,1,46,47,50,52,40
41,1,46,47,50,52,35
41,1,46,47,50,52,41
41,1,46,47,50,45,37
41,1,46,47,50,45,33
41,1,46,47,50,45,35
41,1,46,47,50,45,38
41,1,46,47,51,49,37
41,1,46,47,51,49,40
41,1,46,47,51,49,35
41,1,46,47,51,49,41
41,1,46,47,51,49,38
41,1,46,47,51,43,33
41,1,46,47,51,43,35
41,1,46,47,51,43,38
41,1,46,47,51,43,39
41,1,46,47,53,52,37
41,1,46,47,53,52,33
41,1,46,47,53,52,40
41,1,46,47,53,52,35
41,1,46,47,53,52,38
41,1,46,47,53,49,37
41,1,46,47,53,49,40
41,1,46,47,53,49,41
41,1,46,47,53,49,38
41,1,46,47,53,49,39
41,1,46,47,54,55,33
41,1,46,47,54,55,40
41,1,46,47,54,55,35
41,1,46,47,54,55,41
41,1,46,47,56,57,37
41,1,46,47,56,57,33
41,1,46,47,56,57,35
41,1,46,47,56,57,41
41,1,46,47,56,57,39
41,1,46,47,55,57,37
41,1,46,47,55,57,35
41,1,46,47,55,57,41
41,1,46,47,55,57,38
41,1,46,49,58,57,37
41,1,46,49,58,57,41
41,1,46,49,58,57,38
41,1,46,49,58,57,36
41,1,46,49,55,43,37
41,1,46,49,55,43,42
41,1,46,49,55,43,36
41,1,46,57,59,60,33
41,1,46,57,59,60,40
41,1,46,57,59,60,35
41,1,46,57,59,60,43
41,1,46,57,61,45,33
41,1,46,57,61,45,40
41,1,46,57,61,45,34
41,1,46,57,61,45,44
41,1,46,57,61,45,45
41,1,46,57,45,60,33
41,1,46,57,45,60,40
41,1,46,57,45,60,35
41,1,46,57,45,60,43
41,1,46,57,45,60,44
41,1,48,62,53,43,46
41,1,48,62,53,43,47
41,1,48,62,53,43,45
41,1,48,62,53,43,38
41,1,48,62,63,55,47
41,1,48,62,63,55,45
41,1,48,62,63,55,48
41,1,48,62,63,55,49
41,1,48,62,63,55,38
41,1,48,62,63,61,47
41,1,48,62,63,61,45
41,1,48,62,63,61,49
41,1,48,62,63,61,50
41,1,48,62,54,45,47
41,1,48,62,54,45,51
41,1,48,62,54,45,49
41,1,48,62,54,45,50
41,1,48,62,54,45,38
41,1,48,62,52,43,47
41,1,48,62,52,43,45
41,1,48,62,52,43,48
41,1,48,62,52,43,38
41,1,48,62,52,43,39
41,1,48,62,56,61,46
41,1,48,62,56,61,45
41,1,48,62,56,61,51
41,1,48,62,56,61,50
41,1,48,62,56,61,38
41,1,48,62,56,64,45
41,1,48,62,56,64,49
41,1,48,62,56,64,50
41,1,48,62,56,64,38
41,1,48,62,49,43,46
41,1,48,62,49,43,47
41,1,48,62,49,43,38
41,1,48,62,49,43,39
41,1,48,62,58,43,46
41,1,48,62,58,43,45
41,1,48,62,58,43,50
41,1,48,62,58,43,38
41,1,48,62,58,60,46
41,1,48,62,58,60,49
41,1,48,62,58,60,39
41,1,48,62,55,43,46
41,1,48,62,55,43,48
41,1,48,62,55,43,50
41,1,48,62,55,43,38
41,1,48,62,55,57,46
41,1,48,62,55,57,47
41,1,48,62,55,57,45
41,1,48,62,55,57,50
41,1,48,62,55,57,38
41,1,48,62,43,57,47
41,1,48,62,43,57,45
41,1,48,62,43,57,48
41,1,48,62,43,57,38
41,1,48,62,43,57,39
41,1,48,62,44,57,45
41,1,48,62,44,57,51
41,1,48,62,44,57,49
41,1,48,62,44,57,50
41,1,48,62,44,57,39
41,1,49,44,57,45,37
41,1,49,44,57,45,33
41,1,49,44,57,45,45
41,1,49,44,57,45,51
41,46,47,53,49,45,33
41,46,47,53,49,45,44
41,46,47,53,49,45,52
41,46,47,53,49,45,45
41,46,47,53,55,57,33
41,46,47,53,55,57,44
41,46,47,53,55,57,52
41,46,47,53,55,57,50
41,46,47,53,43,65,44
41,46,47,53,43,65,52
41,46,47,53,43,65,45
41,46,47,53,43,60,33
41,46,47,53,43,60,34
41,46,47,53,43,60,44
41,46,47,53,57,60,34
41,46,47,53,57,60,44
41,46,47,53,57,60,52
41,46,51,54,52,49,44
41,46,51,54,52,49,41
41,46,51,54,52,49,50
41,46,51,54,52,49,38
41,46,51,54,52,57,34
41,46,51,54,52,57,44
41,46,51,54,52,57,41
41,46,51,54,52,57,38
41,46,51,54,56,55,34
41,46,51,54,56,55,44
41,46,51,54,56,55,41
41,46,51,54,56,55,38
41,46,51,54,55,57,44
41,46,51,54,55,57,47
41,46,51,54,55,57,50
41,46,51,54,55,57,38
41,47,48,50,51,62,46
41,47,48,50,51,62,52
41,47,48,50,51,62,41
41,47,48,50,51,54,37
41,47,48,50,51,54,46
41,47,48,50,51,54,50
41,47,48,50,51,55,37
41,47,48,50,51,55,46
41,47,48,50,51,55,41
41,47,48,50,51,55,42
41,47,48,50,52,45,37
41,47,48,50,52,45,46
41,47,48,50,52,45,41
41,47,48,50,56,57,37
41,47,48,50,56,57,46
41,47,48,50,56,57,41
41,47,48,50,56,57,50
41,47,48,50,49,55,37
41,47,48,50,49,55,46
41,47,48,50,49,55,52
41,47,48,50,49,55,42
41,47,48,50,49,57,37
41,47,48,50,49,57,41
41,47,48,50,49,57,42
41,47,48,50,49,57,50
41,47,48,50,49,45,37
41,47,48,50,49,45,52
41,47,48,50,49,45,50
41,47,48,50,55,43,52
41,47,48,50,55,43,42
41,47,48,50,55,43,50
41,47,48,50,55,57,37
41,47,48,50,55,57,52
41,47,48,50,55,57,42
41,47,48,50,55,57,50
41,47,51,56,55,60,35
41,47,51,56,55,60,43
41,47,51,56,55,60,45
41,47,51,56,55,60,49
41,47,51,56,57,61,35
41,47,51,56,57,61,44
41,47,51,56,57,61,45
41,47,51,56,57,61,51
41,47,51,55,43,57,33
41,47,51,55,43,57,43
41,47,51,55,43,57,45
41,47,51,55,43,57,42
41,47,51,55,43,57,38
66,67,68,69,70,71,53
66,67,68,69,70,71,4
66,67,68,69,70,71,54
66,67,68,69,70,71,55
66,67,68,69,1,71,53
66,67,68,69,1,71,4
66,67,68,69,1,71,56
66,67,68,69,1,71,57
66,67,68,69,1,7,53
66,67,68,69,1,7,54
66,67,68,69,1,7,55
66,67,68,69,1,7,57
66,67,68,69,2,71,53
66,67,68,69,2,71,4
66,67,68,69,2,71,56
66,67,68,69,2,71,55
66,67,68,69,2,72,53
66,67,68,69,2,72,56
66,67,68,69,2,72,55
66,67,68,69,2,72,57
66,67,68,69,2,12,53
66,67,68,69,2,12,56
66,67,68,69,2,12,55
66,67,68,69,2,12,57
66,67,68,69,72,12,53
66,67,68,69,72,12,4
66,67,68,69,72,12,54
66,67,68,69,72,12,55
66,67,68,69,7,4,54
66,67,68,69,7,4,56
66,67,68,69,7,4,55
66,67,68,69,7,4,57
73,2,74,75,12,76,30
73,2,74,75,12,76,58
73,2,74,75,12,76,31
73,2,74,75,12,76,2
77,2,72,78,27,34,53
77,2,72,78,27,34,0
77,2,72,78,27,34,2
77,2,72,78,27,34,59
77,2,72,78,79,4,1
77,2,72,78,79,4,2
77,2,72,78,79,4,3
77,2,72,78,79,4,59
77,2,72,78,6,80,1
77,2,72,78,6,80,2
77,2,72,78,6,80,3
77,2,72,78,6,80,59
77,2,72,78,7,34,53
77,2,72,78,7,34,0
77,2,72,78,7,34,2
77,2,72,78,7,34,3
77,2,72,78,81,34,53
77,2,72,78,81,34,1
77,2,72,78,81,34,3
77,2,72,78,81,34,59
77,2,72,78,34,4,0
77,2,72,78,34,4,2
77,2,72,78,34,4,3
77,2,72,78,34,4,59
82,67,2,40,83,84,60
82,67,2,40,83,84,61
82,67,2,40,83,84,62
82,67,2,40,83,84,32
82,85,39,86,74,18,31
82,85,39,86,74,18,63
82,85,39,86,74,18,64
82,85,39,86,74,18,65
82,85,39,86,74,87,30
82,85,39,86,74,87,31
82,85,39,86,74,87,63
82,85,39,86,74,87,65
82,85,39,86,74,21,30
82,85,39,86,74,21,64
82,85,39,86,74,21,65
82,85,39,86,74,21,66
82,85,39,86,12,83,31
82,85,39,86,12,83,63
82,85,39,86,12,83,64
82,85,39,86,12,83,65
82,85,39,86,88,89,30
82,85,39,86,88,89,31
82,85,39,86,88,89,63
82,85,39,86,88,89,65
82,85,39,86,88,21,30
82,85,39,86,88,21,31
82,85,39,86,88,21,63
82,85,39,86,88,21,64
82,85,39,86,89,87,30
82,85,39,86,89,87,31
82,85,39,86,89,87,65
82,85,39,86,89,87,66
82,85,39,86,40,83,63
82,85,39,86,40,83,64
82,85,39,86,40,83,65
82,85,39,86,40,83,66
82,85,39,86,40,90,30
82,85,39,86,40,90,64
82,85,39,86,40,90,65
82,85,39,86,40,90,66
82,85,39,86,84,90,30
82,85,39,86,84,90,31
82,85,39,86,84,90,65
82,85,39,86,84,90,66
82,85,39,86,84,34,30
82,85,39,86,84,34,31
82,85,39,86,84,34,65
82,85,39,86,84,34,66
82,85,39,86,87,34,30
82,85,39,86,87,34,31
82,85,39,86,87,34,64
82,85,39,86,87,34,66
91,85,39,92,72,30,15
91,85,39,92,72,30,67
91,85,39,92,72,30,68
91,85,39,92,72,30,25
91,85,39,92,12,40,15
91,85,39,92,12,40,9
91,85,39,92,12,40,67
91,85,39,92,12,40,25
91,85,39,92,12,19,15
91,85,39,92,12,19,68
91,85,39,92,12,19,69
91,85,39,92,12,19,25
91,85,39,92,12,30,15
91,85,39,92,12,30,67
91,85,39,92,12,30,69
91,85,39,92,12,30,25
91,85,39,92,3,24,15
91,85,39,92,3,24,68
91,85,39,92,3,24,69
91,85,39,92,3,24,25
91,85,39,92,3,16,9
91,85,39,92,3,16,68
91,85,39,92,3,16,69
91,85,39,92,3,16,25
91,85,39,92,3,32,9
91,85,39,92,3,32,67
91,85,39,92,3,32,68
91,85,39,92,3,32,69
91,85,39,92,15,23,15
91,85,39,92,15,23,68
91,85,39,92,15,23,69
91,85,39,92,15,23,25
91,85,39,92,93,32,15
91,85,39,92,93,32,67
91,85,39,92,93,32,68
91,85,39,92,93,32,25
91,85,39,92,93,14,15
91,85,39,92,93,14,9
91,85,39,92,93,14,67
91,85,39,92,93,14,25
91,85,39,92,24,23,9
91,85,39,92,24,23,67
91,85,39,92,24,23,69
91,85,39,92,24,23,25
91,85,39,92,24,30,15
91,85,39,92,24,30,9
91,85,39,92,24,30,67
91,85,39,92,24,30,25
91,85,39,92,24,32,67
91,85,39,92,24,32,68
91,85,39,92,24,32,69
91,85,39,92,24,32,25
91,85,39,92,24,34,9
91,85,39,92,24,34,67
91,85,39,92,24,34,69
91,85,39,92,24,34,25
91,85,39,92,23,29,9
91,85,39,92,23,29,67
91,85,39,92,23,29,68
91,85,39,92,23,29,69
91,85,39,92,23,26,9
91,85,39,92,23,26,67
91,85,39,92,23,26,69
91,85,39,92,23,26,25
91,85,39,92,13,40,9
91,85,39,92,13,40,67
91,85,39,92,13,40,68
91,85,39,92,13,40,25
91,85,39,92,13,29,15
91,85,39,92,13,29,67
91,85,39,92,13,29,68
91,85,39,92,13,29,25
91,85,39,92,40,26,15
91,85,39,92,40,26,9
91,85,39,92,40,26,68
91,85,39,92,40,26,69
91,85,39,92,40,34,15
91,85,39,92,40,34,9
91,85,39,92,40,34,68
91,85,39,92,40,34,25
91,85,39,92,26,17,15
91,85,39,92,26,17,67
91,85,39,92,26,17,68
91,85,39,92,26,17,69
91,85,39,92,26,32,15
91,85,39,92,26,32,9
91,85,39,92,26,32,69
91,85,39,92,26,32,25
91,85,39,92,19,16,15
91,85,39,92,19,16,67
91,85,39,92,19,16,68
91,85,39,92,19,16,69
91,85,39,92,17,30,9
91,85,39,92,17,30,67
91,85,39,92,17,30,69
91,85,39,92,17,30,25
91,85,39,92,31,14,67
91,85,39,92,31,14,68
91,85,39,92,31,14,69
91,85,39,92,31,14,25
91,85,39,92,31,34,15
91,85,39,92,31,34,9
91,85,39,92,31,34,67
91,85,39,92,31,34,68
91,85,39,13,26,31,9
91,85,39,13,26,31,70
91,85,39,13,26,31,69
91,85,39,13,26,31,25
91,85,39,13,19,16,11
91,85,39,13,19,16,70
91,85,39,13,19,16,67
91,85,39,13,19,16,25
91,85,39,13,19,17,9
91,85,39,13,19,17,70
91,85,39,13,19,17,67
91,85,39,13,19,17,69
91,85,39,13,17,34,11
91,85,39,13,17,34,67
91,85,39,13,17,34,69
91,85,39,13,17,34,25
91,85,39,13,31,14,9
91,85,39,13,31,14,11
91,85,39,13,31,14,67
91,85,39,13,31,14,69
91,85,3,93,24,23,20
91,85,3,93,24,23,70
91,85,3,93,24,23,71
91,85,3,93,24,23,68
91,85,3,93,24,30,20
91,85,3,93,24,30,17
91,85,3,93,24,30,71
91,85,3,93,24,30,68
91,85,3,93,23,29,17
91,85,3,93,23,29,70
91,85,3,93,23,29,71
91,85,3,93,23,29,72
91,85,3,93,94,19,20
91,85,3,93,94,19,70
91,85,3,93,94,19,71
91,85,3,93,94,19,72
91,85,3,93,94,30,17
91,85,3,93,94,30,71
91,85,3,93,94,30,68
91,85,3,93,94,30,72
91,85,3,93,94,34,70
91,85,3,93,94,34,71
91,85,3,93,94,34,68
91,85,3,93,94,34,72
91,85,3,93,27,30,17
91,85,3,93,27,30,70
91,85,3,93,27,30,71
91,85,3,93,27,30,72
91,85,3,93,29,19,20
91,85,3,93,29,19,17
91,85,3,93,29,19,70
91,85,3,93,29,19,72
91,85,3,93,29,16,17
91,85,3,93,29,16,70
91,85,3,93,29,16,68
91,85,3,93,29,16,72
91,85,3,93,29,17,20
91,85,3,93,29,17,17
91,85,3,93,29,17,70
91,85,3,93,29,17,72
91,85,3,93,16,17,20
91,85,3,93,16,17,70
91,85,3,93,16,17,71
91,85,3,93,16,17,68
91,85,3,93,14,34,20
91,85,3,93,14,34,17
91,85,3,93,14,34,68
91,85,3,93,14,34,72
91,85,3,26,19,16,9
91,85,3,26,19,16,17
91,85,3,26,19,16,12
91,85,3,26,19,16,22
91,85,3,26,19,17,17
91,85,3,26,19,17,70
91,85,3,26,19,17,12
91,85,3,26,19,17,22
91,85,3,26,16,17,9
91,85,3,26,16,17,17
91,85,3,26,16,17,70
91,85,3,26,16,17,22
91,85,3,26,16,30,17
91,85,3,26,16,30,70
91,85,3,26,16,30,22
91,85,3,26,16,30,68
91,85,3,26,30,34,9
91,85,3,26,30,34,70
91,85,3,26,30,34,12
91,85,3,26,30,34,68
91,85,24,23,13,19,73
91,85,24,23,13,19,26
91,85,24,23,13,19,74
91,85,24,23,13,19,75
91,85,24,23,27,19,73
91,85,24,23,27,19,11
91,85,24,23,27,19,26
91,85,24,23,27,19,75
91,85,24,23,40,29,73
91,85,24,23,40,29,27
91,85,24,23,40,29,11
91,85,24,23,40,29,26
91,85,24,23,40,26,73
91,85,24,23,40,26,27
91,85,24,23,40,26,11
91,85,24,23,40,26,75
91,85,24,23,29,19,27
91,85,24,23,29,19,11
91,85,24,23,29,19,74
91,85,24,23,29,19,75
91,85,24,23,29,16,73
91,85,24,23,29,16,27
91,85,24,23,29,16,26
91,85,24,23,29,16,74
91,85,24,23,29,17,73
91,85,24,23,29,17,27
91,85,24,23,29,17,26
91,85,24,23,29,17,74
91,85,24,23,29,14,73
91,85,24,23,29,14,11
91,85,24,23,29,14,74
91,85,24,23,29,14,75
91,85,24,23,26,19,73
91,85,24,23,26,19,26
91,85,24,23,26,19,74
91,85,24,23,26,19,75
91,85,24,23,26,16,73
91,85,24,23,26,16,11
91,85,24,23,26,16,26
91,85,24,23,26,16,75
91,85,24,23,19,14,73
91,85,24,23,19,14,27
91,85,24,23,19,14,74
91,85,24,23,19,14,75
91,85,24,23,17,32,73
91,85,24,23,17,32,27
91,85,24,23,17,32,11
91,85,24,23,17,32,74
91,85,24,23,17,14,73
91,85,24,23,17,14,27
91,85,24,23,17,14,26
91,85,24,23,17,14,75
91,85,24,23,30,31,73
91,85,24,23,30,31,27
91,85,24,23,30,31,26
91,85,24,23,30,31,74
91,85,13,29,19,14,17
91,85,13,29,19,14,70
91,85,13,29,19,14,68
91,85,13,29,19,14,24
91,85,13,29,16,14,27
91,85,13,29,16,14,17
91,85,13,29,16,14,74
91,85,13,29,16,14,70
91,85,13,29,30,14,27
91,85,13,29,30,14,74
91,85,13,29,30,14,70
91,85,13,29,30,14,68
91,85,13,29,14,34,27
91,85,13,29,14,34,70
91,85,13,29,14,34,68
91,85,13,29,14,34,24
91,95,38,23,13,29,74
91,95,38,23,13,29,70
91,95,38,23,13,29,29
91,95,38,23,13,29,72
91,95,38,23,19,34,74
91,95,38,23,19,34,70
91,95,38,23,19,34,29
91,95,38,23,19,34,72
91,95,38,23,30,14,73
91,95,38,23,30,14,74
91,95,38,23,30,14,70
91,95,38,23,30,14,72
91,95,38,17,30,34,15
91,95,38,17,30,34,19
91,95,38,17,30,34,74
91,95,38,17,30,34,76
91,95,38,17,30,34,69
91,95,38,17,21,34,73
91,95,38,17,21,34,74
91,95,38,17,21,34,70
91,95,38,17,21,34,76
91,95,38,17,14,34,15
91,95,38,17,14,34,19
91,95,38,17,14,34,74
91,95,38,17,14,34,70
91,95,38,17,14,34,76
91,95,93,13,27,31,14
91,95,93,13,27,31,74
91,95,93,13,27,31,75
91,95,93,13,27,31,69
91,95,93,13,27,14,14
91,95,93,13,27,14,74
91,95,93,13,27,14,69
91,95,93,13,27,14,77
91,95,93,13,27,34,14
91,95,93,13,27,34,74
91,95,93,13,27,34,68
91,95,93,13,27,34,77
91,95,93,13,40,32,14
91,95,93,13,40,32,68
91,95,93,13,40,32,75
91,95,93,13,40,32,77
91,95,93,13,40,34,14
91,95,93,13,40,34,74
91,95,93,13,40,34,69
91,95,93,13,40,34,77
91,95,93,13,19,17,14
91,95,93,13,19,17,74
91,95,93,13,19,17,69
91,95,93,13,19,17,77
91,95,93,13,19,14,14
91,95,93,13,19,14,68
91,95,93,13,19,14,75
91,95,93,13,19,14,77
91,95,93,13,17,31,14
91,95,93,13,17,31,68
91,95,93,13,17,31,69
91,95,93,13,17,31,77
91,95,93,13,17,32,14
91,95,93,13,17,32,74
91,95,93,13,17,32,75
91,95,93,13,17,32,77
91,95,93,13,32,14,14
91,95,93,13,32,14,74
91,95,93,13,32,14,69
91,95,93,13,32,14,77
91,95,93,13,32,34,14
91,95,93,13,32,34,74
91,95,93,13,32,34,69
91,95,93,13,32,34,77
91,70,93,25,23,17,9
91,70,93,25,23,17,27
91,70,93,25,23,17,10
91,70,93,25,23,17,26
91,70,93,25,23,17,29
91,70,93,25,94,29,78
91,70,93,25,94,29,10
91,70,93,25,94,29,26
91,70,93,25,94,29,76
91,70,93,25,94,14,78
91,70,93,25,94,14,10
91,70,93,25,94,14,26
91,70,93,25,94,14,76
91,70,93,25,13,30,27
91,70,93,25,13,30,10
91,70,93,25,13,30,26
91,70,93,25,13,30,76
91,70,93,25,13,30,29
91,70,93,25,13,34,9
91,70,93,25,13,34,27
91,70,93,25,13,34,78
91,70,93,25,13,34,10
91,70,93,25,13,34,26
91,70,93,25,40,21,9
91,70,93,25,40,21,78
91,70,93,25,40,21,26
91,70,93,25,40,21,76
91,70,93,25,29,26,78
91,70,93,25,29,26,10
91,70,93,25,29,26,26
91,70,93,25,29,26,76
91,70,93,25,29,17,27
91,70,93,25,29,17,78
91,70,93,25,29,17,10
91,70,93,25,29,17,76
91,70,93,25,29,17,29
91,70,93,25,29,28,9
91,70,93,25,29,28,27
91,70,93,25,29,28,26
91,70,93,25,29,28,76
91,70,93,25,29,30,9
91,70,93,25,29,30,27
91,70,93,25,29,30,78
91,70,93,25,29,30,10
91,70,93,25,29,30,26
91,70,93,25,29,32,9
91,70,93,25,29,32,27
91,70,93,25,29,32,78
91,70,93,25,29,32,10
91,70,93,25,26,31,9
91,70,93,25,26,31,27
91,70,93,25,26,31,78
91,70,93,25,26,31,76
91,70,93,25,19,28,78
91,70,93,25,19,28,10
91,70,93,25,19,28,26
91,70,93,25,19,28,76
91,70,93,25,19,21,9
91,70,93,25,19,21,10
91,70,93,25,19,21,26
91,70,93,25,19,21,76
91,70,93,25,17,14,78
91,70,93,25,17,14,10
91,70,93,25,17,14,26
91,70,93,25,17,14,76
91,70,93,25,17,14,29
91,70,93,25,28,30,9
91,70,93,25,28,30,10
91,70,93,25,28,30,26
91,70,93,25,28,30,76
91,37,38,93,24,31,14
91,37,38,93,24,31,10
91,37,38,93,24,31,79
91,37,38,93,24,31,75
91,37,38,93,23,13,14
91,37,38,93,23,13,10
91,37,38,93,23,13,79
91,37,38,93,23,13,80
91,37,38,93,23,14,10
91,37,38,93,23,14,21
91,37,38,93,23,14,75
91,37,38,93,23,14,80
91,37,38,93,13,27,10
91,37,38,93,13,27,21
91,37,38,93,13,27,79
91,37,38,93,13,27,80
91,37,38,93,13,30,14
91,37,38,93,13,30,21
91,37,38,93,13,30,79
91,37,38,93,13,30,75
91,37,38,93,27,19,14
91,37,38,93,27,19,21
91,37,38,93,27,19,79
91,37,38,93,27,19,80
91,37,38,93,40,19,10
91,37,38,93,40,19,21
91,37,38,93,40,19,79
91,37,38,93,40,19,75
91,37,38,93,40,14,10
91,37,38,93,40,14,21
91,37,38,93,40,14,79
91,37,38,93,40,14,80
91,37,38,93,26,14,10
91,37,38,93,26,14,21
91,37,38,93,26,14,75
91,37,38,93,26,14,80
91,38,39,93,24,30,28
91,38,39,93,24,30,67
91,38,39,93,24,30,69
91,38,39,93,24,30,72
91,38,39,93,24,30,23
91,38,39,93,24,34,28
91,38,39,93,24,34,69
91,38,39,93,24,34,72
91,38,39,93,24,34,23
91,38,39,93,24,34,24
91,38,39,93,23,13,15
91,38,39,93,23,13,28
91,38,39,93,23,13,67
91,38,39,93,23,13,72
91,38,39,93,23,13,24
91,38,39,93,23,16,15
91,38,39,93,23,16,28
91,38,39,93,23,16,69
91,38,39,93,23,16,72
91,38,39,93,23,16,23
91,38,39,93,23,14,15
91,38,39,93,23,14,28
91,38,39,93,23,14,69
91,38,39,93,23,14,72
91,38,39,93,23,14,23
91,38,39,93,23,34,15
91,38,39,93,23,34,28
91,38,39,93,23,34,67
91,38,39,93,23,34,72
91,38,39,93,23,34,23
91,38,39,93,13,30,15
91,38,39,93,13,30,28
91,38,39,93,13,30,67
91,38,39,93,13,30,69
91,38,39,93,13,30,24
91,38,39,93,13,14,15
91,38,39,93,13,14,28
91,38,39,93,13,14,69
91,38,39,93,13,14,72
91,38,39,93,13,14,24
91,38,39,93,96,19,28
91,38,39,93,96,19,67
91,38,39,93,96,19,72
91,38,39,93,96,19,24
91,38,39,93,19,17,15
91,38,39,93,19,17,28
91,38,39,93,19,17,67
91,38,39,93,19,17,72
91,38,39,93,19,17,24
