150139883,148588172,149133136,150788338,147013596,153091742
154988490,154987980,154812653,154813458,154988278,154812888
154812711,154813297,154813331,154813428,154813205,154987868
143529220,154812711,154988814,154735091,154988124,154813331
154735339,154987980,154813458,154988374,154812888,155011103
154813063,154988687,154813361,154988278,154735289,155011103
51508162,3356741,1017510,2772325,43704692,52069599
2207652,14907333,1491079,20958841,3356741,2704607
2772325,58241574,1809032,4832181,47204854,52069599
58241574,1325096,70628617,1531311,43704692,46186746
154988936,154735339,154812653,154812787,154988278,155011103
43459010,2426310,1399548,4909388,45840088,1906076
154812711,154989104,154813331,154813428,155011221,154987868
154735048,154988490,154813137,154735289,155011338,154813246
154735048,154988490,154812653,154813137,154988278,154735289
3356741,1809032,43704692,74371096,1906076,25860511
154987980,154813137,154813458,154812888,154813246,155011103
2607201,58241574,32085837,41620945,43704692,43790428
154988278,154735339,154987980,154988687,154813137,154988374
43459010,4909388,154347010,2874170,1906076,52069599
154813063,154988490,154988278,154812888,154735289,154813246
154813063,155011338,154735339,154987980,154988687,154813458
154989104,154813297,154735091,154813428,154813205,154988124
154813361,154813063,154987980,154813137,154813458,154813246
153859787,153202735,144861777,153888789,153196312,153927835
154988936,154988490,154812653,154812787,154812888,154813246
146803681,153085192,146997298,147022074,153623738,153334874
3775075,11567688,4589423,13129748,2300436,1242462
154735048,154735339,154987980,154988687,154988936,154988278
2426310,4909388,45840088,2874170,1906076,52069599
150787648,153083394,151988839,153632625,150788338,150788093
155011338,154735339,154988687,154813361,154988490,154813246
154813063,154735048,154988490,154813361,154813458,155011338
154812588,154989104,154813428,155011221,154987868,154813205
153083842,153083628,149133548,153083394,145924879,148672253
154988490,154988687,154813361,154988374,154812888,155011103
154813063,154988936,154987980,154813137,154988374,154813246
1491079,11567688,1399548,3392754,3473081,1906076
153859787,134936491,144861777,153195284,153196312,153927835
147002088,146997298,153623738,147013596,150788093,153091742
154812588,154989104,154813297,155011221,154987868,154813205
3356741,1491079,11567688,1906076,1242462,52069599
3356741,1906076,152795851,45840088,1399548,1242462
155011338,154812653,154813458,154988278,154812888,154813246
154988490,154987980,154812653,154813361,154812787,154813246
1017510,58241574,1809032,40520180,143921400,52069599
3435591,36141868,4540398,4589423,1443478,1242462
3775075,11567688,4589423,2300436,142946774,13129748
3356741,11567688,152795851,45840088,1267931,52069599
2207652,3356741,3119590,20958841,2704607,14907333
154988936,154988687,154988374,154812888,154813246,155011103
1809032,1472016,37061427,43704692,55389685,46186746
154988936,154735339,154812653,154988687,154813361,154813246
153202735,144861777,153195284,153888789,153196312,153927835
69310339,3356741,1491079,3473081,1242462,52069599
69310339,2160900,2772325,41620945,2207652,3356830
3775075,11567688,4589423,2300436,1443478,1242462
153092225,153083394,145860172,148588172,153632625,145861018
1491079,11567688,45840088,3473081,1242462,52069599
3775075,3435591,4589423,13129748,142946774,2903228
154813063,154988936,154988490,154735339,154988687,154813361
43459010,1399548,3473081,2874170,1906076,52069599
145067392,77265704,140377687,1369580,3734830,35964055
63741147,2407300,69310339,2145018,102313627,3356830
154813063,154988490,154735339,154812653,154812888,155011338
56138666,70665390,1094415,154142996,2998638,58019838
155011338,154987980,154988687,154813361,154813458,154988490
2426310,4909388,45840088,2874170,1399548,52069599
154812711,154989104,154813297,154813428,154813205,154987868
154735048,154735339,154988687,154813361,154735289,154813246
14907333,11567688,1390547,45840088,1399548,52069599
43459010,2426310,45840088,3473081,1399548,52069599
154813063,154735048,154735339,154987980,154988936,154812888
153092225,149137477,151988839,147002088,153623738,150910911
69310339,14907333,1390547,45840088,1906076,52069599
150140552,145924879,149133136,153632625,150788338,147022074
154812588,154989104,154813297,154735091,155011221,154988124
150863809,150140552,153338037,147013596,147174814,150910911
154735048,154735339,154988687,154813458,154988278,155011103
153859787,153202735,153195284,153888789,153196312,153927835
3356741,1390547,45840088,1267931,1906076,1031359
4540398,4589423,53694641,13129748,2903228,1242462
43459010,1399548,4909388,3473081,1906076,52069599
1491079,152795851,45840088,3473081,1399548,52069599
150863809,153083394,153085192,150139883,147022074,145861018
14907333,1491079,152795851,1390547,1399548,52069599
154735048,154987980,154988687,154813361,154812888,154735289
154812588,154988814,154813331,154813428,154813205,155011221
2772325,58241574,1017510,1390547,55389685,47204854
3356741,152795851,52069599,1267931,1906076,1031359
1443478,11567688,4589423,2300436,142946774,13129748
153859787,153202735,144861777,153195284,153888789,153196312
147027621,147002088,150788338,150142260,153338037,153091742
76204418,2207652,14907333,1491079,20958841,2704607
154813063,154988490,154812653,154988687,154988278,155011103
134936491,153859787,153195284,153888789,153927835,17065662
69310339,14907333,11567688,152795851,1399548,52069599
154813063,154735048,154988490,154987980,154813458,154735289
154813361,155011338,154812653,154988687,154813137,155011103
23341408,1017510,1467824,13129748,40520180,48046874
145927398,145860172,150788338,153091742,147174814,150910911
154735048,154813063,154988936,154735339,154812653,154813137
2207652,1809032,70628617,1531311,63741147,1906076
145860804,145927398,150140552,149133136,147022074,153091742
14907333,11567688,1399548,152795851,1390547,1906076
153859787,134936491,144861777,153195284,153888789,153196312
69310339,1491079,1906076,152795851,1399548,1242462
154813063,154735048,154988490,154735339,154987980,154813137
3356741,1491079,152795851,45840088,1906076,1242462
3775075,1443478,11567688,4589423,142946774,1242462
14907333,1491079,152795851,45840088,1906076,3356741
1399548,4909388,45840088,3473081,1906076,52069599
43459010,1399548,4909388,45840088,3473081,1906076
23341408,2207652,1472016,4832181,46186746,4430357
150787648,153083394,145860356,151988839,147013596,147174814
3775075,3435591,4540398,37555091,13129748,2903228
154812711,154812588,154989104,154813297,154813428,155011221
28220068,1303333,32085837,40520180,49979829,47204854
153859787,153202735,144861777,153195284,153196312,153927835
2426310,4909388,45840088,3473081,1399548,52069599
154988936,154735339,154988687,154813361,154813458,154735289
14907333,1491079,11567688,152795851,3473081,52069599
153083842,145860356,147027621,151988839,153083628,153632625
154735048,154988687,154813458,154812888,154735289,155011103
145927398,151988839,153085192,147002088,147022074,153091742
154813063,154812653,154988687,154813137,154813246,155011103
154735048,154988490,154988687,154812787,154988278,154812888
154347010,1399548,4909388,45840088,1906076,52069599
1491079,1399548,152795851,3473081,1906076,1242462
154988278,154812653,154813458,154812787,154988374,154735289
154987868,154735091,155011221,154988124,154813331,154813205
69310339,1906076,1390547,45840088,1399548,1242462
146803681,145927398,151988839,153082969,153623738,147022074
1491079,1399548,152795851,1390547,1906076,1242462
146803681,153083628,149133136,150142260,153082969,148672253
1399548,45840088,3473081,2874170,1906076,52069599
154812588,154988814,154989104,154813205,154988124,155011221
69310339,11567688,152795851,45840088,1906076,52069599
150787648,153083394,147027621,150139883,145924879,150788338
143529220,154812711,154812588,154813297,154735091,155011221
145860804,148672253,150142260,145924879,150788093,147174814
150787648,150863809,153083842,149137477,149133548,145861018
3356741,1491079,11567688,1390547,1906076,52069599
153092225,153083628,148588172,146997298,145861018,148672253
154988124,154988814,154989104,154813297,154735091,154987868
143529220,154812711,154989104,154735091,154813205,154988124
154988936,154988490,154735339,154988687,154812888,155011103
147027621,149136783,153338037,153623738,153091742,149137477
150787648,153092225,153085192,153623738,147013596,148672253
150787648,153083394,147002088,153632625,148672253,153085192
1443478,4589423,13129748,142946774,2300436,1242462
154988814,154989104,154813297,154813331,154813428,154987868
11567688,152795851,1789320,45840088,1906076,52069599
43459010,4909388,45840088,3473081,2874170,1399548
154735048,155011338,154735339,154813361,154813246,155011103
49098299,102313627,30022603,2145018,63741147,3356830
153092225,150140552,153085192,150142260,147022074,147174814
2607201,14907333,1789320,1472016,55389685,1242462
150787648,148588172,149133136,147013596,150788093,150910911
142946774,11567688,36141868,49250768,1443478,1242462
69310339,3356741,11567688,1390547,45840088,1242462
154988936,155011338,154812653,154813137,154988374,155011103
14907333,43704692,55389685,40520180,63741147,1906076
153092225,153083394,151988839,153632625,153338037,147174814
76204418,14907333,3119590,20958841,3356741,2704607
43459010,2426310,4909388,45840088,2874170,1906076
153859787,153202735,144861777,153195284,153888789,153927835
69310339,3356741,11567688,45840088,1242462,52069599
1491079,11567688,1399548,45840088,1906076,52069599
150863809,153083842,153083628,148588172,149136754,147013596
153085192,149133548,150142260,153338037,147022074,147174814
153083394,150140552,153085192,145861018,148672253,153091742
69310339,3356741,1491079,1906076,1399548,52069599
1491079,152795851,1390547,45840088,3473081,1906076
154735048,154812653,154988687,154988374,154812888,154813246
2607201,32085837,1390547,49979829,47204854,48046874
1915398,147383943,76619016,1491079,1390547,1522422
150139883,149136754,146997298,153334874,153623738,153091742
154813063,154735048,154735339,154988687,154813137,154812888
154813063,154988490,154987980,154812653,154813458,154812888
14907333,152795851,45840088,1267931,1906076,1031359
153092225,145860356,145927398,153338037,148672253,147174814
154988936,154812653,154988687,154812787,154812888,154735289
69310339,2407300,2772325,1242462,1392601,3356830
69310339,1491079,1390547,3473081,1399548,1242462
43459010,2426310,4909388,45840088,1906076,52069599
145860804,148588172,149133548,149136754,148672253,147174814
155011338,154987980,154812653,154813361,154813458,154812787
154812588,154988814,154989104,154813331,154813428,154988124
154813137,154813458,154812787,154812888,154735289,154813246
154987980,154812653,154813137,154735289,154813246,155011103
14907333,1906076,152795851,1399548,1242462,52069599
69310339,3356741,11567688,3473081,1906076,52069599
2426310,4909388,45840088,3473081,2874170,1399548
154813137,154813063,154987980,154813361,154812787,155011103
14907333,58241574,2772325,1390547,4832181,3356741
1443478,36141868,49250768,13129748,142946774,1242462
146803681,153083394,145860804,149136783,153632625,145860356
153085192,149136783,153082969,145861018,148672253,153091742
154988936,155011338,154813137,154813458,154812888,154735289
3356741,11567688,1906076,1390547,1399548,1242462
69310339,3356741,152795851,3392754,1399548,14907333
2607201,1017510,1809032,62201552,40520180,3356830
150863809,153083842,145860804,153083628,145924879,147013596
153092225,147002088,148588172,153632625,150142260,145861018
146803681,150140552,150139883,149136783,153085192,147022074
154813063,154735339,154813137,154813458,154988374,154812888
14907333,1491079,11567688,1390547,1242462,3356741
76204418,3356741,3119590,1491079,14907333,2704607
43459010,1906076,45840088,2874170,1399548,52069599
134936491,153202735,144861777,153195284,153927835,17065662
143529220,154988814,154735091,154813331,155011221,154987868
154735048,154988490,154988687,154813361,154988278,155011103
154988278,154735048,155011338,154813137,154988374,154812888
28943808,58241574,1325096,32085837,1899986,1242462
143529220,154812711,154812588,154813297,154813205,154987868
58241574,1325096,1472016,1809032,37061427,49979829
155011338,154987980,154813361,154812787,154813246,155011103
14907333,1809032,1467824,41620945,40520180,34272570
154735339,154813458,154812787,154988278,154813246,155011103
3775075,142946774,11567688,4589423,13129748,1443478
154813063,154735048,155011338,154735339,154812787,154813246
14907333,11567688,45840088,3473081,1399548,52069599
43459010,2426310,1399548,2874170,1906076,52069599
14907333,11567688,1390547,3473081,1906076,1242462
154988936,154813063,154735048,154988687,154813137,155011103
14907333,70628617,1482993,43704692,56239509,4832181
56138666,70665390,1094415,154142996,2998638,1399642
43459010,2426310,4909388,45840088,2874170,1399548
143529220,154812711,154989104,154735091,155011221,154988124
1399548,4909388,45840088,3473081,2874170,1906076
153085192,153083628,148588172,145924879,153623738,147013596
154812588,154989104,154813297,154735091,154813428,154988124
143529220,154812588,154988814,154813297,154735091,154813331
149137477,150140552,153632625,153338037,153082969,150788093
150863809,153083394,149137477,149136783,150142260,148672253
154813137,154813063,154988687,154813361,154988278,154813246
154812711,154812588,154989104,154735091,154813205,154988124
154813137,154735048,154988687,154813361,154988374,155011103
3775075,142946774,2300436,1443478,13129748,1242462
51508162,3356741,1809032,32085837,40520180,43790428
153083842,147027621,153632625,149136754,153334874,150788093
153083394,145927398,145924879,153623738,153334874,136428159
153859787,134936491,144861777,153195284,153888789,153927835
150787648,145860356,153632625,147002088,153085192,153338037
69310339,3356741,1491079,11567688,45840088,1906076
143529220,154989104,154735091,154813428,154813205,154988124
14907333,1467824,37061427,2475572,49979829,1242462
154988936,155011338,154812653,154735048,154988278,155011103
1491079,1906076,152795851,3473081,1399548,52069599
150787648,147002088,104567850,149136783,150140552,148672253
150787648,150863809,148588172,147013596,150788093,147174814
154813063,155011338,154813361,154988278,154812888,155011103
145860356,150140552,149133548,149133136,153632625,146997298
151988839,149133548,153083628,149136783,150142260,153082969
154812588,154813297,154813331,154813428,155011221,154987868
154813063,154988936,154987980,154812653,154813137,154813246
2772325,1491079,30022603,102313627,2251260,1242462
154812711,154812588,154989104,154813428,155011221,154987868
154812711,154987868,154988814,154813297,155011221,154988124
150787648,145860804,150140552,150142260,153082969,153091742
154812711,154988814,154989104,154813331,154813428,154987868
154988936,154988490,154987980,154812653,154813137,154813246
150863809,145924879,150142260,153082969,150788093,153091742
150863809,153083394,145860804,150140552,153083628,153623738
1809032,70628617,32085837,1531311,13129748,1906076
3356741,1017510,30324180,56239509,49098299,25860511
28220068,2956522,37061427,47204854,48046874,1242462
69310339,45840088,3473081,1399548,1242462,52069599
150787648,150863809,153083394,150142260,153338037,147013596
14907333,3119590,1491079,20958841,3356741,2704607
68034178,1467824,142946774,1642743,3954426,34272570
154735048,154988490,154812653,154813361,154812888,155011103
3356741,11567688,152795851,1789320,1390547,1267931
68034178,1443478,36141868,1193876,142946774,1242462
43459010,4909388,45840088,3473081,2874170,1906076
2207652,14907333,3119590,1491079,20958841,3356741
154813063,155011338,154987980,154735289,154813246,155011103
154987868,154988814,154813297,154813331,154813428,154988124
154988490,154812653,154988687,154813361,154988374,155011103
2426310,4909388,45840088,3473081,1906076,52069599
2426310,4909388,3473081,2874170,1399548,52069599
76204418,14907333,1491079,20958841,2704607,3356741
2207652,3356741,3119590,1491079,20958841,2704607
14907333,1789320,152795851,1267931,1906076,1031359
69310339,3356741,45840088,3473081,1906076,52069599
2772325,30022603,1390547,1392601,2251260,3356830
154988490,154812653,154988687,154812787,154988278,155011338
154987980,154812653,154813361,154988278,154812888,154735289
43459010,2426310,4909388,3473081,2874170,1906076
69310339,3356741,11567688,3473081,1399548,52069599
153083394,153085192,150140552,149133548,147002088,147174814
14907333,11567688,152795851,52069599,1399548,3356741
1443478,3435591,4540398,53694641,142946774,1242462
1491079,1399548,1426698,152795851,1906076,52069599
3775075,11567688,4589423,13129748,142946774,1242462
14907333,3392754,52069599,1906076,1242462,3356741
154812588,154989104,154813331,154813428,154813205,154987868
154988490,154735339,154812653,154988374,154812888,155011103
154813063,154988936,154812653,154988687,154813361,154735289
69310339,14907333,1399548,45840088,3473081,1906076
154812711,154812588,154988814,154989104,154813297,155011221
154812711,154812588,154989104,154813331,154813428,154988124
14907333,1491079,1399548,1906076,1242462,52069599
43459010,2426310,1399548,3473081,2874170,1906076
154988936,154987980,154988687,154813361,154988374,154813246
69310339,11567688,152795851,45840088,1031359,52069599
3775075,1443478,4589423,2300436,142946774,1242462
14907333,1491079,1390547,45840088,1242462,52069599
11567688,4589423,13129748,142946774,2300436,1242462
3356741,1491079,11567688,152795851,45840088,1906076
154812711,154988124,154812588,154813297,155011221,154987868
154812711,154988814,154813297,154735091,154813428,154987868
150787648,149133548,146997298,150142260,150788093,153091742
150863809,147027621,150139883,149133136,146997298,153091742
154813063,154988490,154988687,154988278,154812888,155011103
2607201,2772325,1472016,40520180,49979829,3356830
150787648,150863809,153085192,148672253,150788093,153091742
154988936,155011338,154813137,154813458,154812787,155011103
150981893,147002088,150139883,153632625,149136754,145861018
69310339,3356741,45840088,1906076,1242462,52069599
14907333,1017510,1899986,37061427,47204854,1906076
76204418,2207652,14907333,1491079,3356741,2704607
23341408,2607201,2160900,1325096,47204854,43790428
134936491,153202735,153195284,153888789,153196312,17065662
150787648,150139883,149133548,149136783,147013596,148672253
150787648,150863809,146803681,104567850,146997298,153338037
146803681,153083394,153083628,149136783,153338037,147013596
3356741,47106535,11567688,1390547,45840088,1399548
154735048,154735339,154813361,154813458,154812787,155011103
43459010,2426310,45840088,3473081,1906076,52069599
154813063,154988936,154987980,154812653,154988687,154812888
145860356,147002088,150139883,153083628,149136783,150142260
146803681,147002088,149136754,147022074,147013596,147174814
154735048,154735339,154988687,154813458,154812787,154812888
143529220,154812711,154812588,154735091,154813428,155011221
69310339,14907333,1491079,11567688,152795851,1242462
154735339,154812787,154988278,154812888,154735289,154813246
154813063,155011338,154812888,154735289,154813246,155011103
134936491,153859787,153202735,144861777,153888789,153927835
154813361,154988936,154735339,154987980,154813137,154988278
3356741,1491079,11567688,152795851,1906076,1242462
1491079,1906076,1390547,3473081,1399548,52069599
154735048,154987980,154812653,154988687,154813361,154812888
154812711,154987868,154812588,154988814,154813297,154988124
148588172,150139883,153083628,150142260,153082969,148672253
154813063,155011338,154813137,154812787,154988278,154812888
145927398,145860172,148588172,149136783,153082969,147022074
3775075,1443478,11567688,2300436,142946774,13129748
150787648,153083394,150140552,149133136,145861018,150788093
1369580,1899986,40520180,46186746,2627162,52069599
154812588,154988814,154813297,154813428,155011221,154987868
153083842,150140552,149133136,153632625,153338037,153091742
2426310,4909388,45840088,3473081,2874170,52069599
1303333,1017510,13129748,47204854,48046874,43790428
154988936,154988490,154735339,154812653,154813137,154813458
154812711,154812588,154988814,154813331,155011221,154987868
154813063,154988490,154812653,154988687,154813361,154735289
43459010,2426310,4909388,3473081,2874170,1399548
150863809,147027621,149136783,149133136,147022074,136428159
153083394,153085192,153083628,149136783,146997298,147013596
145860804,150142260,153338037,147022074,147013596,148672253
154735048,155011338,154987980,154813137,154813458,154813246
143529220,154812711,154988814,154989104,154813205,154987868
153632625,146997298,150142260,153082969,147013596,150788093
14907333,1399548,152795851,3473081,1906076,1242462
154813063,154988936,154813361,154988374,154812888,155011103
51508162,1899986,4832181,47204854,1906076,49979829
154988278,154813361,155011338,154813137,154988374,154988490
154988814,154989104,154813297,154813331,154813428,155011221
23341408,14907333,42130760,70628617,1390547,74371096
154735048,155011338,154735339,154987980,154813361,155011103
150787648,148588172,149136783,147022074,147013596,148672253
14907333,1491079,11567688,45840088,3473081,1242462
153085192,149133548,153632625,147022074,150788093,150910911
43459010,1906076,2300436,34446620,1242462,52069599
154988490,154812653,154813458,154988374,154812888,155011338
150787648,151988839,153083628,147013596,153091742,150910911
3356741,1491079,11567688,1390547,3473081,1399548
154813063,155011338,154735339,154813137,154813458,154988278
153092225,153083394,145860356,147002088,104567850,145860172
154735339,154987980,154988687,154988278,154735289,154813246
153859787,153202735,153195284,153888789,153196312,17065662
154813063,155011338,154988687,154813361,154813458,154988278
153083394,150981893,150140552,149133136,153632625,150788338
154813063,154735048,155011338,154813361,154812787,154812888
69310339,1491079,3392754,1390547,3473081,52069599
1809032,1531311,1467824,1390547,3356830,25860511
154812711,154988124,154813297,154813428,154813205,154987868
28500003,2772325,1491079,69310339,102313627,3356830
28220068,2956522,1390547,40520180,49979829,1906076
2207652,3356741,3119590,1491079,14907333,2704607
153092225,148672253,153083628,145924879,150788093,150910911
154735048,155011338,154988687,154813137,154813246,155011103
154813063,154988936,154735339,154812653,154812888,154813246
2426310,1906076,45840088,2874170,1399548,52069599
154735048,155011338,154735339,154988374,154812888,155011103
63741147,30022603,1295184,102313627,3356830,52069599
3356741,1491079,61713192,1906076,1399548,6490783
150787648,145860356,145924879,149133136,153082969,153623738
145860356,145927398,149136783,149136754,153082969,150788093
1303333,2426310,36141868,1467824,1193876,1443478
154988936,154988490,154988687,154813361,154812888,154735289
154813063,155011338,154812653,154813137,154988374,154735289
155011338,154812653,154988687,154813137,154812787,155011103
154988278,154813063,154988936,154988374,154812888,155011103
2426310,1399548,4909388,3473081,1906076,52069599
154812711,154988814,154813297,154813331,154813428,155011221
1325096,1390547,13129748,4832181,46186746,53255551
14907333,1491079,152795851,45840088,1399548,52069599
43459010,1906076,4909388,3473081,2874170,1399548
154988490,154988687,154813361,154813458,154813246,155011103
154813063,154988936,155011338,154813137,154812787,154988278
150787648,145924879,150788338,150142260,153091742,147174814
152795851,49250768,3392754,1390547,45840088,52069599
154813063,155011338,154735339,154812653,154812888,154735289
153083842,145860356,153085192,153338037,147013596,147174814
147027621,149133548,149133136,153338037,153091742,150910911
154812711,154989104,154813297,154813331,154813205,154988124
154813063,154987980,154812653,154988687,154812787,154988374
154735048,154988687,154813137,154988374,154812888,155011103
154813063,154735339,154813458,154812787,154988278,154812888
154813063,155011338,154987980,154812653,154813137,154812888
154735048,154813063,154988936,154813361,154813458,154813246
3356741,1491079,152795851,45840088,1399548,52069599
150787648,153083394,150139883,145860172,148672253,150788093
145860804,151988839,150140552,104567850,146997298,150788093
1443478,4589423,53694641,13129748,142946774,1242462
76204418,2207652,3356741,3119590,1491079,14907333
69310339,3356741,152795851,45840088,3473081,1906076
149136754,150788338,146997298,153623738,150788093,153091742
11567688,152795851,45840088,3473081,1399548,1242462
43459010,1906076,4909388,45840088,2874170,1399548
56138666,2998638,154142996,70665390,1399642,58019838
154813361,154813063,154735339,154813137,154812888,155011103
154813063,154735048,154987980,154812653,154813246,155011103
154735048,154988490,154812653,154988687,154813137,154813458
14907333,11567688,3473081,1906076,1242462,52069599
154813063,154735048,154812653,154813137,154813458,154812888
154987980,154812653,154813458,154988278,154812888,154813246
150787648,147002088,148588172,153632625,147022074,147174814
154735048,155011338,154988687,154813361,154988374,154812888
146803681,151988839,147002088,146997298,153082969,147013596
154813361,154735048,154988687,154988936,154813458,154812888
153083394,145860172,153083842,150788338,147022074,150788093
1491079,1399548,1390547,3473081,1906076,1242462
43459010,1399548,45840088,3473081,1906076,52069599
3775075,142946774,11567688,13129748,1443478,1242462
154735339,154988687,154812787,154988374,154813246,155011103
154813063,154735048,155011338,154812888,154735289,154813246
154735048,154988490,154735339,154988687,154812787,154813246
154812711,154812588,154813297,154813331,155011221,154987868
3775075,11567688,4589423,13129748,1443478,1242462
69310339,2407300,2772325,1491079,1392601,3356830
150863809,145860356,149137477,153085192,150142260,153082969
51508162,28220068,1899986,37061427,40520180,48046874
150787648,153092225,153083628,149133136,146997298,147013596
154988374,154735048,154987980,154988687,154813458,154988278
76204418,14907333,3119590,1491079,20958841,3356741
154988936,155011338,154987980,154812653,154988687,154735289
154988936,154987980,154813137,154813458,154813246,155011103
154812711,154988814,154813297,154813205,154987868,155011221
154735048,154988490,154735339,154987980,154812653,154812787
154812588,154988814,154989104,154813297,154813205,154987868
150863809,149137477,153083628,153338037,145861018,147027621
154988936,154812653,154988687,154813137,154988374,154813246
3356741,1491079,11567688,1399548,152795851,1906076
69310339,1017510,1390547,49098299,1242462,52069599
43459010,45840088,3473081,2874170,1399548,52069599
2426310,1399548,4909388,3473081,2874170,1906076
43459010,2426310,154347010,45840088,2874170,1906076
43459010,2426310,45840088,2874170,1906076,52069599
3775075,142946774,4589423,13129748,1443478,1242462
154988936,154988687,154813137,154813458,154988278,154735289
154812711,154989104,154813297,154813331,154813428,154813205
154988490,154988687,154813137,154813458,154988374,154735289
28220068,1303333,1467824,4832181,48046874,43790428
153859787,153202735,144861777,153195284,153927835,17065662
154988936,155011338,154987980,154988278,154812888,155011103
153092225,145860356,150863809,148588172,145924879,150910911
2160900,1809032,1482993,1899986,37061427,46186746
154812711,154812588,154813331,154813428,155011221,154813205
153083842,145860356,150981893,153632625,145861018,153623738
153092225,146803681,147002088,145924879,149133136,153091742
23341408,2160900,2772325,43790428,55389685,1906076
23341408,1809032,1899986,1390547,43704692,1906076
3775075,1443478,36141868,13129748,142946774,1242462
2607201,2772325,1390547,4832181,48046874,1906076
154735048,154735339,154813137,154813458,154812787,154735289
154735048,154987980,154988687,154988374,154812888,155011103
69310339,2772325,1491079,1392601,102313627,3356830
154735339,154813137,154813458,154988374,154735289,155011103
154813137,155011338,154735339,154813063,154813361,154813458
154813063,155011338,154735339,154987980,154812653,154813458
69310339,11567688,3392754,3473081,1242462,52069599
43459010,1399548,4909388,45840088,1906076,52069599
154813063,154988936,154988490,154735339,154812653,154988278
69310339,152795851,45840088,3473081,1242462,52069599
4909388,45840088,3473081,2874170,1399548,52069599
3775075,3435591,4540398,4589423,142946774,2903228
76204418,2207652,3356741,20958841,14907333,2704607
3435591,36141868,4589423,1443478,2903228,1242462
154988936,155011338,154735339,154988687,154813137,154813458
154987868,154989104,154813428,154813205,154988124,155011221
146803681,153083628,148588172,146997298,153082969,147022074
154988936,154987980,154813137,154812888,154813246,155011103
154812711,154988814,154989104,154813297,154813331,154813428
69310339,14907333,11567688,152795851,1906076,1242462
3356741,11567688,45840088,1906076,1242462,52069599
69310339,11567688,3392754,45840088,3473081,1399548
154988490,154735339,154812653,154812787,154812888,154813246
3356741,47106535,152795851,2056240,1906076,52069599
154988490,154987980,154812653,154813137,154813246,155011103
154812711,154988814,154989104,154813297,154813205,154987868
153092225,153632625,150142260,153082969,148672253,153091742
