39,727,221,14,1833,93,1396,749,852,21,168,1923,301,1061,1697,1186,1814,1703,613,1958,1961
40,582,1512,1751,1705,1058,1010,1283,1054,1764,1355,43,422,1149,679,712,1749,448,128,1281,299
41,740,1009,1951,1779,1387,117,1637,31,74,1197,1439,1796,92,934,1993,1404,8,357,1973,456
42,561,1699,1322,6,1640,1440,174,1621,1869,1581,1350,2054,870,99,513,1870,713,116,2037,74
43,7,513,799,2034,171,1783,327,1588,410,1581,1621,561,1699,870,6,1322,958,1719,174,1781
44,74,1637,1796,456,1197,92,8,498,35,357,1993,31,1581,861,958,1933,823,1995,1214,1541
45,1480,871,1750,1995,1214,1541,1933,823,2068,861,1156,991,944,444,791,591,1796,99,1712,1447
46,591,991,944,2068,1750,1480,791,871,1447,799,475,7,524,1712,1870,995,1156,68,227,804
47,1512,582,1751,1058,1054,1705,1764,1283,1010,1355,1281,1149,1749,128,422,109,1118,414,1775,1806
48,128,1058,1705,1512,1355,582,1118,1749,711,1010,1054,1283,1751,1764,1281,43,1539,1775,712,738
49,561,1699,6,1440,1640,1322,116,1621,1022,1583,1308,1869,1870,1969,174,405,794,205,262,798
50,456,74,1637,498,1796,92,8,357,35,1197,31,1993,823,1933,861,958,1214,1541,1995,444
51,1512,582,1705,1751,1058,1764,1054,1283,1010,1355,43,712,128,422,1149,299,1281,448,414,109
52,1022,405,1583,787,174,561,1322,1869,1440,1699,262,1640,205,1350,798,2054,698,1969,6,1332
53,7,2034,1783,513,799,171,327,1621,1699,1588,561,1322,1640,6,1440,410,958,1712,1581,1719
54,8,74,357,1637,456,1796,498,35,1197,92,31,1993,1933,823,861,1995,1541,444,1214,1156
55,1637,35,74,357,498,456,92,1197,8,1796,1993,31,1581,958,2054,1937,1201,918,2034,1350
56,6,561,1322,1640,1440,1699,1621,799,513,171,174,327,1783,1869,7,2034,1712,1350,205,1588
57,74,1637,1796,456,92,8,35,1197,498,31,1993,357,1581,958,861,1447,823,591,1933,444
58,171,1783,1588,7,513,799,2034,870,327,1621,561,6,498,99,958,410,1781,1712,1796,1322
59,74,8,1637,1796,35,498,92,456,1197,357,1993,31,861,1933,581,823,870,1581,174,1214
60,1581,1844,1439,806,759,1793,1718,594,839,1219,1973,1108,621,679,1035,422,2043,1404,1851,2065
61,513,799,7,2034,1783,171,327,1640,1869,1699,1440,174,561,6,1322,74,498,1621,2037,1796
62,1058,1512,582,1751,1705,1054,1764,1283,1355,1010,1149,414,1806,448,43,712,422,128,1749,1958
63,2068,1750,944,991,1480,871,791,1933,1541,823,1214,861,444,1995,1156,174,1440,6,561,870
64,498,357,456,74,1197,8,1637,92,31,1796,35,1993,1814,21,1061,1933,861,823,1261,1995
65,74,498,456,92,357,1637,1796,8,31,1197,1993,35,958,2037,1933,823,861,1581,1541,1214
66,1844,422,2043,1793,1800,621,122,1219,2065,679,905,521,1851,1035,172,1108,1275,839,594,1255
67,1869,74,561,174,498,1637,31,1197,357,1322,1796,35,92,456,8,799,405,1640,6,7
68,498,1197,74,456,1796,1637,8,31,92,35,958,1993,357,2054,1350,1588,561,171,1937,6
69,1512,582,1751,1705,1283,1058,1010,1764,1054,1355,422,43,1149,1898,712,448,679,1749,1800,1281
70,8,74,1796,498,1637,823,456,35,357,92,31,1197,1995,1933,861,1541,1993,1214,444,1156
71,513,7,799,2034,1783,171,327,1588,410,1712,6,697,1621,174,561,1719,1640,1869,1322,1581
72,74,456,8,498,1637,92,1796,35,357,1197,31,1993,861,823,1933,1214,1995,958,1541,444
73,1796,74,357,1637,92,456,1993,1197,8,31,35,498,1581,958,44,2037,581,798,99,205
74,74,498,1796,174,1869,92,456,1637,1581,357,8,31,1197,1993,35,1937,1350,2054,99,2037
75,74,1637,92,1796,456,31,357,498,1197,8,35,1993,861,1214,1933,444,1541,823,1995,1156
76,1796,35,1637,8,456,31,92,498,74,357,1197,1993,1933,823,1581,1541,861,1995,958,1214
77,2054,1933,861,1937,1581,823,1350,74,1322,6,1637,1640,35,561,1995,1699,1197,1541,444,8
78,171,799,513,327,2034,6,7,1322,1640,561,1699,1783,1621,1440,1588,410,2054,1937,1712,174
79,1581,1350,2054,174,870,958,591,227,1447,1869,1322,561,1796,99,1937,581,1699,35,1781,713
80,1796,74,1637,357,456,92,498,1197,1993,8,35,31,1581,958,581,99,2037,44,861,1541
81,6,1322,561,1699,1640,1621,513,1440,799,1783,7,2034,171,327,1937,2054,1350,1588,410,1869
82,513,1783,2034,171,799,7,327,6,1640,1322,1621,1699,561,1440,1937,1588,410,1350,2054,174
83,1783,1581,2034,7,513,799,171,327,2054,1937,1933,6,1588,870,1350,99,823,1712,1699,1621
84,1480,871,991,2068,791,1750,944,2043,172,1108,677,621,1851,806,528,1035,1581,1275,521,1844
85,1699,561,1440,1640,1322,6,31,2012,1637,357,888,2054,1621,1056,2037,846,92,1197,1276,1937
86,1725,1856,168,727,613,475,697,1186,2059,1192,1534,1405,113,909,696,1932,1342,1032,1144,132
87,1480,2068,791,991,871,1750,944,1995,1581,1933,174,861,823,1214,1541,444,172,1332,1201,621
88,561,1699,6,1440,1322,1640,1621,405,1022,1583,1350,2054,513,174,799,1783,1869,2034,787,7
89,1637,35,1796,74,1197,8,456,92,1557,31,1993,498,1405,948,912,357,670,1529,1534,200
90,1637,1796,8,35,92,1197,456,31,74,357,1993,1624,1779,498,1951,1009,806,963,691,1064
91,1937,1350,2054,171,7,799,1783,410,2034,1588,513,1869,74,327,581,1796,31,498,1948,1197
92,1512,582,1058,1751,1705,1283,1764,1054,1010,1355,1149,43,128,422,448,1806,712,1281,1749,1381
93,74,1637,456,1796,92,498,8,1197,357,35,31,1993,958,1581,2037,861,823,1933,44,1995
94,1933,1995,823,861,1541,1214,444,1156,498,8,456,1637,92,74,31,357,1197,1796,35,1993
95,799,7,327,1783,513,2034,171,1588,410,6,1621,561,1640,1699,1751,1260,1512,648,1705,1869
96,1581,1796,798,357,1637,74,1969,205,23,193,156,794,456,934,1197,571,92,195,498,31
97,1796,74,357,1637,456,92,498,1197,1993,31,35,8,1581,958,171,581,798,205,193,2034
98,74,456,1637,498,1796,92,8,357,1197,35,31,1993,1581,958,861,1933,823,444,1214,1541
99,7,513,1783,799,327,171,2034,1581,1588,174,1869,6,1621,1322,1640,410,1699,561,870,1937
100,95,1640,6,1440,1058,1512,561,337,1699,738,403,1406,168,1621,1054,1751,1950,1372,544,1010
101,7,513,171,799,2034,1783,1588,327,99,174,1781,1869,410,870,958,1948,697,561,581,2037
102,74,498,456,8,92,357,1637,31,1796,823,1933,861,1214,1197,35,1993,1541,1995,444,1156
103,1796,74,1637,92,456,1197,35,357,31,1993,8,498,1581,958,2037,1439,1973,44,1404,581
104,1480,2068,871,791,991,1581,1750,944,1933,1214,861,1995,444,1541,823,1156,174,1404,1796,1869
105,74,1796,1637,31,35,1197,357,498,456,8,92,1933,1993,823,174,581,1541,870,99,2054
106,498,357,456,74,1796,1637,8,92,1197,31,35,1993,1933,823,1581,861,444,1541,1995,958
107,712,43,1779,1951,1023,1009,740,113,1586,1559,1387,698,1588,524,1046,1336,609,117,475,1066
108,740,1009,117,1387,1779,1951,1725,1529,575,1557,912,1856,200,523,1405,948,474,195,1637,934
109,861,823,1995,1933,444,1156,1796,1214,8,1480,2068,1637,1541,35,944,991,92,456,31,357
110,1844,2043,2065,1793,1851,1275,172,1255,839,1219,1108,905,521,528,422,759,729,1035,1898,679
111,74,1796,498,1637,456,92,357,31,1197,8,1993,35,958,1933,1541,861,1214,444,823,1581
112,174,1869,7,799,513,2034,1350,171,1937,2054,870,1783,99,1581,581,327,1781,1588,1750,1480
113,74,8,92,456,498,31,1933,1796,1637,1197,861,1581,823,357,1541,444,561,1640,35,6
114,7,513,2034,168,1308,799,1186,613,1539,327,1725,1192,255,711,116,727,1332,171,1921,918
115,1637,74,456,8,498,1796,92,35,1197,31,1993,357,861,823,1933,958,1581,444,1995,1214
116,1539,711,1749,1381,1118,1775,1281,823,1143,1933,1995,740,861,1283,1387,1512,444,31,1541,1054
117,1796,74,1637,456,1197,1993,92,357,498,31,35,1581,8,958,171,1588,581,798,1719,193
118,1133,806,677,1214,861,823,1995,1541,444,1064,1933,1718,1684,498,1637,1156,378,990,8,375
119,823,1933,861,1214,1995,444,1541,1156,8,74,1637,35,1796,1197,498,31,456,92,357,1993
120,513,498,174,1796,1869,74,799,456,7,92,870,2034,357,2037,171,99,1581,8,561,958
121,727,221,14,1833,93,1396,852,749,301,1958,1923,168,1183,403,1703,1721,1961,197,128,1649
122,74,1637,8,498,1796,456,35,92,1197,31,357,1993,861,823,1933,1214,1995,958,1541,444
123,8,1796,74,1637,456,498,35,92,1197,357,1993,31,1581,958,1350,861,2054,2037,823,691
124,1637,74,456,1796,92,1197,8,35,498,357,31,1993,1933,823,861,1581,444,1541,1214,1156
125,513,2034,7,327,799,171,1783,174,1869,1581,1588,410,1969,1796,581,870,1781,1201,99,74
126,823,1933,444,1995,861,1541,1156,1214,799,513,2034,7,31,327,255,1783,301,74,904,1539
127,1796,1637,8,35,456,92,74,1197,31,357,498,1993,861,444,1581,823,1933,1156,1480,2068
128,1637,74,92,8,35,498,1796,31,1197,357,456,1993,823,861,1933,1214,1156,1995,444,1541
129,74,8,1637,1796,357,456,498,35,1197,92,31,1993,1933,861,823,1541,444,1995,1214,1581
130,1480,871,1750,2068,991,944,791,591,1581,1447,1624,1652,1488,677,1276,1350,378,990,174,227
131,74,1637,456,498,92,1796,357,8,1197,31,35,1993,861,1933,958,823,1214,1541,1995,444
132,727,93,221,14,1833,1396,301,852,749,168,1183,403,1649,1118,1961,1703,153,1397,1721,1539
133,410,1588,6,327,1440,1274,1948,1783,1200,1640,965,1516,513,289,1100,1350,832,1699,128,291
134,8,1637,1796,456,35,92,74,1197,498,31,357,1993,861,1779,1009,823,1951,1995,1933,2068
135,498,456,1796,74,92,1637,357,8,1197,1993,31,35,958,2037,44,1581,1588,1350,1719,513
136,1749,711,1281,1539,1381,1118,1775,1058,1512,1054,1143,1751,1283,1010,582,1705,1355,1764,403,1289
137,1539,1749,711,1054,1058,1281,1705,1512,1751,1010,1143,582,1118,1775,1283,1381,1764,1355,403,1664
138,498,456,74,1796,1197,8,1637,92,357,35,31,1993,958,1588,513,7,410,171,1783,2034
139,1800,422,1844,2043,1219,1793,122,905,1035,521,1851,172,621,679,2065,1255,1898,1108,1275,839
140,74,1637,92,456,31,1796,1197,498,8,357,1993,35,958,861,1933,823,1214,1541,1995,2037
141,74,31,92,2034,513,35,1796,498,1197,1783,8,1637,1993,456,357,7,171,958,799,1948
142,727,14,221,1833,93,1396,852,749,301,1958,168,1183,1923,1703,403,1721,1961,128,197,1725
143,1796,74,2034,498,357,456,799,92,513,1197,7,1783,1637,31,171,327,8,35,1993,1581
144,561,1322,1447,1621,6,1440,1640,1699,591,405,74,1586,698,92,1637,713,1993,1583,1933,861
145,168,1833,1923,221,14,1873,727,1512,575,1534,731,224,712,852,738,1938,1958,299,1721,1381
146,1512,1751,582,1058,1705,1054,1283,1764,1010,1355,1149,1749,414,422,448,1281,1806,1118,1775,711
147,799,513,7,2034,1783,171,327,6,174,1869,1588,1621,1640,1699,1937,1350,561,1933,410,870
148,1539,1118,1183,1856,1281,711,1775,1143,740,301,1951,1387,1749,1725,1480,117,1058,1534,546,738
149,174,2054,1869,1350,7,171,1937,513,1796,799,561,2034,1783,1581,1322,74,581,1588,870,1637
150,168,1923,1833,14,221,1725,712,299,1721,691,109,1649,1873,727,575,1183,949,1534,696,1961
151,2034,799,513,327,171,7,1783,6,1699,1640,1322,1869,561,174,1440,1621,116,1969,262,1870
152,513,799,7,2034,171,1783,561,6,327,1699,1640,1322,1440,1621,174,1712,1869,405,1350,205
153,1512,1751,582,1705,1010,1054,1058,1764,1283,1355,422,1281,1749,109,43,1149,1775,1898,1118,1539
154,991,2068,1750,1480,791,871,944,1541,1933,823,1995,444,861,1214,1156,174,1581,8,677,35
155,1844,1793,2043,2065,621,839,422,1851,122,1275,679,905,1219,172,1035,594,1108,1800,521,1255
156,1480,991,2068,791,944,871,806,677,1750,1133,1064,375,1684,1718,1018,903,1447,591,1214,378
157,806,1064,1718,677,1018,375,1684,1133,1796,8,1637,990,92,74,35,498,31,357,456,1197
158,74,498,456,357,92,31,1796,8,1637,823,1933,1197,1214,861,1541,1993,35,1995,444,2037
159,1869,174,1969,405,205,1022,262,698,1583,1284,475,298,1384,1699,794,1586,561,804,6,798
160,7,799,1588,1869,513,174,410,171,2034,1783,327,958,870,561,697,99,1712,1719,1781,1796
161,991,1480,2068,944,1750,871,791,2043,172,1793,621,1844,1275,2065,1851,679,1898,528,905,422
162,513,799,7,1783,2034,171,327,561,1640,1699,1322,6,1621,1937,1350,2054,1440,1588,1712,1581
163,1796,74,498,1637,8,35,456,92,1197,357,31,1993,1581,958,99,2054,581,870,174,861
164,1581,861,1933,174,1995,444,1869,823,1796,1156,1214,99,1541,498,8,870,1197,74,456,357
165,7,2034,799,513,1783,327,171,1588,1289,410,1533,1251,1201,671,1332,1853,1381,711,1539,1640
166,513,7,2034,799,171,1783,327,1588,1937,410,2037,958,823,44,1350,1581,1948,2054,444,1541
167,1796,74,1637,357,456,92,31,1993,1581,498,1197,8,1439,2037,35,958,1973,1404,1214,444
168,168,691,1624,227,1923,1938,1684,1958,1342,719,963,221,712,1833,375,852,1718,531,1286,434
169,301,1183,1833,799,965,852,727,14,513,327,1958,1056,153,403,7,221,1350,44,2037,93
170,1796,74,1637,498,456,35,8,357,92,1197,31,1993,1581,958,581,870,174,99,2054,1350
171,1637,74,1796,92,1197,456,1993,31,35,8,1009,740,357,1951,498,1387,1779,117,958,1581
172,1581,513,7,171,2034,1783,1933,799,1588,823,444,1750,1995,861,1541,1712,870,6,958,1214
173,1796,74,357,1637,456,92,1993,31,498,1197,1581,35,8,958,2037,44,581,1973,1439,99
174,513,7,171,2034,799,1783,327,1588,958,410,498,456,1796,74,1621,92,8,1197,6,561
175,7,799,171,513,1588,2034,1783,174,410,1869,561,327,6,697,1621,870,2054,1699,1781,1322
176,74,1637,1796,35,8,498,357,456,1197,92,31,1993,1933,861,823,1541,1214,1995,444,1156
177,74,1637,8,357,1796,498,1197,456,35,92,1993,31,1581,1869,1933,1541,861,823,174,444
178,2034,171,327,1783,513,7,799,1588,1581,498,92,1640,1796,456,6,74,958,1699,1637,357
179,799,513,7,1783,327,2034,171,1588,6,1621,410,561,1699,1640,1440,1712,1322,1869,1100,174
180,513,7,2034,799,171,498,74,1796,1783,357,327,1197,1637,456,92,35,31,8,1581,1993
181,7,799,1783,327,2034,513,171,1588,410,958,1869,498,870,965,1100,1621,99,6,1640,2037
182,727,221,14,1833,93,1396,852,749,168,1958,1923,403,21,1703,1764,301,1721,582,1010,1961
183,168,1923,1156,691,1721,1214,1684,1933,1938,1833,1541,444,221,1851,1624,14,1873,375,949,1650
184,582,1512,1751,1058,1705,1283,1764,1054,1010,1355,43,712,1149,422,128,448,299,1806,109,1281
185,1796,74,357,92,456,498,1637,1993,31,1197,8,35,1581,958,2037,44,581,99,2013,2054
186,1512,582,1705,1751,1058,1010,1764,1054,1283,1355,43,422,679,1149,1281,128,1749,299,1775,448
187,513,799,7,171,2034,561,1640,1783,6,1699,1322,327,1440,1621,74,1869,174,498,1796,456
188,1750,2068,1480,791,991,871,944,1350,2054,174,1581,561,1869,1699,7,591,870,99,697,1712
189,582,1058,1512,1751,1283,1054,1705,1010,1764,1355,43,1281,712,1749,1149,1381,1775,128,711,1806
190,513,799,7,171,6,1783,2034,561,327,1640,1699,1322,1621,1440,1869,174,1350,1712,1588,1937
191,2012,942,990,1276,378,236,1652,888,1488,1522,1770,846,1637,1197,31,1844,357,1793,35,8
192,7,513,2034,1783,171,799,174,1350,327,1869,99,1621,6,1588,2054,870,1781,193,1440,561
193,8,1796,1637,74,456,1197,92,498,35,31,861,357,823,1993,1995,1933,1214,444,1581,1541
194,513,7,1869,174,799,327,1783,2034,405,1583,1640,1440,171,1322,6,697,1699,1621,1022,561
195,168,727,1833,14,221,1721,852,1396,227,1938,1923,1958,1650,1821,1542,1725,613,1336,575,1186
196,1637,74,1796,92,8,31,1197,1993,35,456,498,357,1951,958,740,1581,1009,1779,117,1387
197,1512,582,1705,1751,1010,1058,1283,1764,1054,1355,422,43,679,1898,1281,1149,1800,448,1749,1775
198,991,861,2068,1933,1480,990,823,2012,378,1995,944,1541,1750,1652,444,1488,1214,942,871,1276
199,1637,92,456,74,1197,1796,35,357,8,1993,31,498,1009,1951,1387,1779,117,740,1933,861
200,74,456,1637,498,1796,92,8,357,1197,31,35,1993,1581,861,1933,823,958,1541,444,1214
201,1581,1869,174,205,1969,581,171,7,99,798,23,870,2034,794,799,571,934,2037,958,1796
202,168,1923,1649,221,712,1958,1833,1684,109,1961,14,1725,1938,1396,852,727,1665,299,1542,949
203,799,7,1588,513,1783,2034,410,171,561,327,1699,1621,1322,6,1640,1440,958,1937,1719,1350
204,205,1969,262,798,156,193,794,571,195,1511,934,23,1384,1796,74,357,1197,1637,498,1581
205,799,7,513,2034,1783,327,171,1588,1869,1712,410,174,1581,697,1322,1640,1699,561,6,1937
206,7,513,171,799,1783,2034,327,1588,174,1581,1869,410,1937,1350,870,1712,958,99,1201,1781
207,6,1699,1621,513,1322,799,171,561,1640,1440,7,1783,2054,2034,1937,1350,174,327,1869,1581
208,6,1322,1640,561,1699,1440,1621,74,1581,1637,498,92,357,1197,1993,1796,456,8,1783,174
209,7,1588,799,2034,171,513,1783,410,327,1796,958,174,1581,498,456,74,1719,31,1869,1197
210,2034,1783,799,513,7,171,327,6,1640,561,1699,1322,1621,1440,1588,410,1937,1581,1712,1350
211,327,799,1783,7,513,171,2034,1640,168,6,1440,1699,561,1322,1621,1712,1869,1937,1042,1950
212,7,513,2034,799,1783,171,327,1621,1588,6,1699,561,1322,1640,410,1440,1937,958,1581,1719
213,727,14,221,1833,93,1396,749,852,168,301,1923,575,21,1534,1183,1958,1255,948,541,358
214,1796,1581,357,74,1637,92,456,1993,1197,31,35,8,498,958,2037,174,44,581,99,870
215,7,1783,513,799,171,2034,327,1588,1581,74,1796,1712,410,498,174,1869,1937,357,1197,958
216,727,14,221,1833,93,1396,852,749,301,1958,403,1703,1721,168,1183,1923,1764,1725,1118,1961
217,174,1869,2034,513,799,171,7,327,1581,1783,2037,581,1588,1712,410,1969,99,870,1322,1948
218,991,1480,2068,871,791,1750,944,621,172,1275,2043,1108,528,1898,122,677,905,1793,594,1851
219,1322,561,6,1440,1640,174,1699,1621,1869,513,799,1783,7,2034,327,1586,171,1712,698,581
220,74,498,456,1637,1796,357,92,8,1197,31,35,1993,1581,958,2037,2054,581,1350,870,44
221,1476,262,205,1384,571,193,1969,798,156,7,1883,171,934,23,799,195,513,794,1511,1712
222,74,498,357,92,1796,456,1637,1197,1869,174,31,8,35,1993,561,513,2034,7,1640,799
223,7,1783,1588,799,171,513,327,2034,410,870,581,99,1781,958,1937,2013,1712,1201,1621,1100
224,1512,582,1058,1751,1705,1283,1054,1764,1010,1355,1149,448,1806,422,414,1749,679,1898,1281,1775
225,174,1869,1933,861,1214,1541,1995,1581,823,1201,1870,870,92,405,8,1156,74,498,31,6
226,498,456,1640,1796,6,74,561,513,1699,7,92,2034,357,799,1581,1322,1621,1783,1637,171
227,1480,991,2068,871,791,1750,944,1581,1995,1541,823,861,2043,444,1793,1214,1933,677,1488,1844
228,1480,991,871,2068,944,1750,791,2043,1793,172,1844,1275,2065,679,1851,1898,621,1108,422,1488
229,513,2034,171,7,1783,799,1588,327,410,6,1350,1937,1640,1440,1948,1699,561,174,1869,2054
230,74,1637,8,357,456,1197,92,1796,498,35,31,1993,1933,861,823,1541,444,1214,958,1581
231,1933,1995,823,1541,1214,444,1156,861,8,74,31,456,498,35,1197,1637,1796,92,357,1993
232,799,513,7,1783,327,171,2034,168,1640,1621,561,6,364,1699,255,1100,1440,1186,613,697
233,1933,823,861,1214,1541,1995,444,1156,74,8,1637,1796,35,498,31,1197,456,92,357,1993
234,74,1796,357,1637,92,498,456,1197,8,35,31,1993,1581,958,561,1640,1322,1699,2054,1350
235,513,7,171,799,1783,2034,327,1588,410,6,561,1621,1640,1699,1712,1322,1440,1201,1937,1869
236,1624,691,719,806,1064,434,963,1692,1718,531,375,1684,1018,871,1581,1480,1796,791,8,2068
237,74,1637,8,1796,498,35,92,456,357,1197,31,1993,174,1869,1933,861,823,1214,1541,444
238,1796,8,74,1637,498,35,1197,456,92,357,31,1993,823,1214,861,1995,1541,1933,444,1156
239,174,1869,513,870,7,99,1712,1588,2034,581,1781,1783,410,171,1586,799,1350,561,6,698
240,7,2034,171,799,513,1783,327,1869,1588,1937,174,581,870,99,1322,2054,1581,1699,1621,1781
241,1581,513,799,7,1869,174,171,2034,1783,327,823,1541,444,1332,1350,1201,2054,1995,1937,1712
242,1214,861,1995,823,1541,1933,444,677,806,1133,1581,8,1156,1796,1637,498,74,456,35,1064
243,6,561,1440,1699,1322,205,1640,262,1969,193,174,1621,156,1384,1869,798,571,799,513,794
244,7,513,799,2034,1783,171,327,1869,174,1588,6,410,561,1640,1322,1621,1699,870,99,581
245,74,498,1637,1796,8,1197,456,35,357,92,31,1993,1214,861,823,1933,1541,444,1995,99
246,1796,74,1637,357,456,92,1197,498,31,8,1993,35,1581,958,2037,581,44,1973,99,2013
247,301,1183,799,1621,1958,852,7,513,327,403,2034,1699,1833,1350,1274,153,561,1289,671,1322
248,1512,582,1058,1705,1751,1010,1283,1054,1764,1355,1149,422,679,1749,128,1281,1775,448,1381,43
249,1637,74,8,35,1197,1796,498,456,92,31,357,1993,1933,861,1214,444,823,1995,1541,1156
250,513,7,1783,171,2034,799,327,1588,1581,410,6,1621,1712,1937,2054,561,1640,1201,1699,1350
251,174,1869,513,7,2034,1783,799,171,327,298,1588,804,475,1932,698,410,1023,581,870,1284
252,405,1022,1583,787,1869,174,1350,698,475,1322,205,298,2054,1342,1284,262,561,1937,1332,1201
253,513,2034,7,1783,327,799,171,1933,1214,1588,823,861,1156,174,410,1541,1995,444,1869,1201
254,991,1480,2068,944,1750,871,791,8,1933,861,823,1995,1637,1581,1541,1796,35,456,1214,591
255,74,1637,498,456,92,1796,31,8,1197,357,35,1993,1933,823,861,1214,1541,1995,444,1156
256,727,14,221,1833,93,1396,749,852,168,301,1923,21,1721,1183,1255,1958,1764,575,2043,613
257,1637,74,1796,92,456,35,498,1197,8,357,1993,31,958,1581,2037,44,2054,289,1439,1973
258,1869,174,1583,698,405,475,1586,1342,205,1284,1022,298,1969,524,804,1932,1023,262,1066,1567
259,1796,1581,74,357,1637,498,456,92,31,1197,958,8,1993,35,171,1588,2034,99,7,513
260,712,912,575,43,1873,731,1672,1534,1923,948,274,1557,200,1405,1529,224,1520,1856,1664,670
261,7,799,513,1783,171,2034,327,1588,6,1621,1699,410,1869,174,99,561,1350,870,1640,1440
262,1793,2043,1844,1851,1108,1275,806,2065,172,679,905,677,621,871,528,521,839,991,1035,122
263,740,1387,1009,1951,117,1779,1637,31,1856,74,1197,1557,1529,1281,200,912,474,1381,1993,711
264,1480,1750,2068,991,871,791,944,1581,1995,172,1898,528,1933,621,1973,823,861,594,1541,905
265,727,14,221,1833,93,1396,852,749,168,1923,301,1958,1186,403,1183,613,1703,1961,731,197
266,74,1796,1637,498,357,1197,456,8,92,31,174,35,1869,1993,1581,1322,561,7,870,1640
267,513,7,2034,171,799,1783,174,1869,1588,327,410,1350,1937,1712,99,697,2054,870,823,1541
268,1581,861,8,74,1796,1637,498,1933,444,1995,823,1541,1197,1214,456,35,92,357,870,958
269,7,171,1783,513,2034,799,327,1588,174,1869,410,1581,99,1781,870,1350,1712,958,1937,581
270,1796,1581,74,1637,8,92,357,456,35,1993,498,1197,31,806,861,1718,1064,677,1214,444
