51,1283,1705,1054,1512,1058,1751,1355,1010,1764,582,1806,414,1149,1281,448,711,1118,1775,1143,1381
52,1583,1022,405,787,1712,1869,193,571,205,798,2013,23,1640,697,174,794,1699,1969,1384,6
53,1621,1588,1699,6,1640,1322,327,799,171,1440,410,513,7,2034,1783,561,1869,1022,174,1712
54,1214,861,1541,1933,1993,1156,8,1995,444,823,92,1637,31,456,498,74,1197,1796,357,35
55,1581,1214,1933,823,861,1541,1156,958,92,444,591,1993,1447,1995,1869,1937,74,410,1796,1588
56,1699,1621,1322,6,1640,1440,1869,561,174,1712,798,934,571,1046,23,1969,68,1023,205,1447
57,74,456,8,1993,35,1637,289,92,498,958,1995,1387,1796,31,357,575,1197,861,823,1541
58,1869,410,1588,174,2013,205,798,934,1937,193,794,1350,1056,23,327,571,1322,1384,262,697
59,861,1214,1541,1995,1869,1933,1156,1447,823,444,591,8,958,1637,174,1993,31,456,1197,92
60,1133,677,1581,375,806,1927,1064,1718,1018,1439,1697,1404,1973,1061,1684,1492,1993,1814,122,1197
61,327,1783,861,7,1214,2034,1541,513,171,799,1933,444,1156,410,1937,823,1995,1869,1056,2013
62,1283,1705,1512,1751,1054,1355,1010,1058,1764,582,1806,414,1149,448,1281,711,727,1118,1143,1539
63,991,1750,1480,1447,791,2068,944,591,871,1869,174,327,1214,1783,1995,23,823,799,171,1541
64,1814,1697,1927,1061,1492,21,1261,861,1541,1214,8,92,1993,1197,1156,1637,444,289,1933,74
65,861,1541,1214,1933,444,1156,823,1995,8,1993,44,958,1637,2037,456,31,74,92,498,1796
66,1035,1275,2065,1898,1793,521,2043,1592,1800,1108,621,839,679,122,594,422,1219,729,905,1844
67,1869,327,1783,7,513,861,171,2034,174,799,1214,1699,1640,823,1541,1056,1621,1588,410,1440
68,410,327,1869,1541,1588,861,1214,1783,444,513,1933,958,2034,7,2013,1995,1156,174,171,1937
69,1283,1705,1751,1512,1764,1355,1010,1054,1058,582,414,1806,1149,1281,448,1143,1118,1775,711,727
70,1214,861,1541,1933,1995,444,1156,823,8,1993,1869,92,958,1783,31,1637,498,456,74,357
71,327,171,2034,513,7,1783,799,1588,410,1719,1581,227,730,1097,1712,1214,1201,918,1869,1640
72,8,1993,456,74,1637,861,1214,1541,1796,31,92,357,1197,498,823,1933,1156,444,1995,35
73,1993,8,1796,456,92,1637,74,498,357,1197,35,31,861,1933,958,1995,1214,444,1156,1581
74,861,1541,1869,958,823,410,2037,444,1214,1933,713,581,174,1937,1583,1995,405,1156,44,1581
75,1993,1214,861,1933,1541,1995,444,456,8,1156,823,1637,357,74,92,31,1796,498,35,1197
76,1214,861,1541,444,1933,1995,991,1156,823,1869,1480,791,1750,944,871,1064,806,375,174,1718
77,1214,1995,1541,1933,1156,861,823,444,1588,1869,410,174,591,513,2012,7,799,1056,1350,1783
78,410,327,1588,1350,171,799,2034,1937,2054,7,513,2013,1783,1869,561,798,1322,1056,174,227
79,1621,958,1699,2054,1350,713,1640,1937,1322,591,1447,561,6,1056,1440,1214,861,581,1581,2013
80,1993,456,8,861,1637,1214,1796,1995,74,92,1541,444,958,1933,498,1156,31,823,357,1197
81,1588,410,327,513,7,1783,2034,799,171,2054,1973,1350,1937,790,174,1869,1439,2013,1913,561
82,327,171,7,2034,513,1783,799,174,1588,364,410,1869,227,1372,18,1440,193,1581,1719,1712
83,1869,327,513,174,7,1783,171,799,1214,410,1937,861,1581,1350,1588,1541,1933,1995,2034,1712
84,871,1750,2068,791,1480,991,944,1133,375,677,1718,1018,1064,806,1684,521,591,1898,2043,905
85,1699,1621,1640,6,1322,1440,561,958,289,2054,2037,1937,327,1583,410,44,2013,787,1056,1350
86,1856,1725,120,327,168,697,268,1551,1516,2034,1400,727,1921,197,832,1194,138,1863,1022,253
87,1750,991,791,1480,871,944,2068,1133,591,1869,1447,1214,677,823,1995,861,1541,375,1718,444
88,1699,1621,6,561,1322,1440,1640,1869,1712,1583,174,861,405,958,1447,23,1022,934,591,1541
89,1405,575,1873,474,912,948,819,200,523,546,274,358,1520,731,65,1529,670,1534,1672,224
90,375,1018,1718,1064,806,1684,1387,456,740,117,1993,1779,1009,74,1951,1637,1197,8,1796,92
91,1588,410,1937,2013,1869,2054,1350,1056,958,174,327,44,1783,2037,713,7,171,1322,1719,205
92,1283,1751,1512,1705,1054,1058,1764,1355,1010,582,414,1806,1149,448,1281,727,1143,1118,711,1381
93,456,861,8,74,1993,1541,289,1637,1214,823,958,1995,31,92,1933,1796,1156,444,498,35
94,1541,1995,861,1933,1214,823,444,1156,8,1637,1993,456,92,31,74,357,1796,498,35,1197
95,327,171,1783,7,799,2034,513,1588,410,1705,337,1751,1054,1283,1355,1010,1806,817,1764,582
96,1214,861,205,444,1933,1541,1995,23,934,1156,1588,823,794,410,1581,1869,174,1384,156,798
97,8,1214,861,1993,456,1933,1796,1637,92,1197,1995,74,1541,958,1156,357,498,823,444,31
98,861,1541,1156,74,1995,8,1993,456,1933,823,1214,444,1637,31,1796,498,92,958,1197,289
99,327,799,171,2034,1783,513,7,1588,410,1581,1719,1097,1350,1640,730,1056,1937,1440,1973,2013
100,168,1783,1289,1192,95,171,727,7,166,440,364,1449,896,738,153,1336,1664,1938,513,255
101,1783,327,513,7,799,171,2034,1588,1541,1214,410,861,1933,823,444,2013,1995,1533,1712,960
102,861,1541,1214,1156,1933,823,444,1995,8,958,1993,44,74,289,1637,2037,456,31,1796,498
103,958,1995,1214,861,8,456,1993,1541,1933,444,1637,74,35,823,1156,92,498,1796,357,1350
104,991,871,1750,791,1480,2068,944,1214,861,823,444,1541,1995,1869,1133,1156,677,227,1933,1581
105,1214,861,1541,1933,444,1156,823,1995,8,1937,1637,1993,92,1783,513,1581,1350,456,327,958
106,861,1214,1541,1156,1933,823,444,1869,1995,1581,2013,8,1814,1993,1927,1350,1492,1056,958,21
107,43,712,1783,327,1533,1588,171,799,513,1937,616,2054,7,1541,1132,2013,364,544,410,1330
108,1387,1779,117,1009,1951,740,289,1664,1725,323,195,738,798,2037,205,168,1856,156,671,456
109,1214,1541,861,1995,823,1156,444,1933,740,117,1387,456,1718,8,1993,1779,944,791,1064,1637
110,375,1275,871,1718,806,521,1898,1800,791,1018,1035,839,1844,679,2065,1219,2043,621,905,1793
111,1214,1933,1541,861,444,1995,1156,823,958,1869,1993,8,1581,74,456,1637,410,174,1056,327
112,1869,174,327,1783,513,7,799,2034,171,1588,410,1447,591,1712,1750,1480,227,991,791,1214
113,1156,1995,1541,861,74,823,1933,1214,444,1993,456,1586,958,475,1637,298,1796,1066,35,205
114,168,727,1322,174,2054,255,609,1588,2013,1869,1937,2037,440,561,1640,1186,410,1712,1192,44
115,74,456,8,1993,1796,1637,92,861,1541,31,498,35,1197,1995,823,1214,357,1156,1933,444
116,1143,1281,1749,1539,1775,711,1381,1764,1118,1512,1705,1355,582,1054,1751,691,1010,1283,1624,1058
117,8,1993,456,1637,74,92,498,1796,31,35,357,1197,958,1214,861,1156,444,1933,1995,410
118,677,1133,1064,806,1718,1018,375,1684,1214,1637,1993,456,1197,8,444,1541,823,958,1995,1156
119,1214,1541,861,1933,444,1995,823,1156,1993,1637,8,92,1796,456,74,357,498,31,35,1197
120,861,327,1541,1783,1214,410,1869,1933,7,171,444,513,1937,2034,1156,2013,823,1588,799,1995
121,727,1833,14,221,1396,93,852,749,1283,1751,1740,1705,1764,1355,1703,1512,1577,1054,1058,299
122,1993,861,8,456,1214,1541,74,1637,92,1796,31,823,1933,444,1995,1156,1197,958,357,35
123,8,1993,456,92,74,1214,1637,1796,31,1197,35,861,1933,357,1541,444,958,498,1156,823
124,74,456,1993,8,35,498,92,1637,357,1796,31,1197,1387,1995,117,861,1541,958,1779,444
125,7,1783,1214,327,2034,513,1869,861,799,1541,1995,1933,444,1156,1581,174,171,823,1588,410
126,1783,513,327,2034,7,171,410,799,1588,861,1214,1156,823,1933,444,1869,790,1541,1995,2013
127,1387,117,1779,740,1009,1951,456,74,1995,1993,8,1541,1156,1637,823,1796,861,1214,1197,498
128,861,1933,444,8,823,1541,1995,1214,1937,74,1156,1993,357,1350,92,1869,1637,456,2054,31
129,1993,861,8,1637,92,456,1214,1541,31,74,1933,1197,1796,1156,498,1995,444,357,823,35
130,791,871,991,1750,1480,2068,944,1133,677,227,1869,591,1214,861,1995,174,1581,823,1541,434
131,861,1993,1541,1214,456,1933,8,1156,31,823,1995,1796,444,1637,92,498,357,74,1197,35
132,727,1833,14,1396,221,93,852,749,1751,1054,1397,1283,168,1764,116,1289,1512,1010,1870,1355
133,193,1322,1624,1640,278,1192,1143,1692,561,934,1315,43,788,1775,712,6,1476,914,1118,195
134,1387,117,740,1779,1009,1951,456,74,8,1993,1796,1214,861,823,1637,1541,92,31,1197,1064
135,1993,31,92,8,456,1637,74,357,1197,1796,498,2034,958,35,1350,1937,327,171,513,2054
136,1143,1281,1118,1775,1749,1539,711,1381,1764,1010,1705,1751,1283,1058,1512,1054,1355,582,1923,128
137,1143,1281,1749,1775,1118,1539,1381,711,1764,1512,1010,1705,1058,1283,1355,1751,1054,582,1211,1649
138,8,1993,1869,74,1937,92,498,456,1350,31,1637,1214,958,861,357,1197,35,327,174,1796
139,1035,1275,1898,1592,1108,2043,1793,2065,521,1844,1800,122,839,679,594,422,1851,621,1219,905
140,861,1214,1541,444,1933,1156,1995,823,1993,8,1637,74,958,456,92,31,498,357,1796,1869
141,2034,513,799,1783,171,1640,1699,1621,1350,7,561,1933,1214,1541,1322,327,6,861,1440,1781
142,727,1833,14,221,1396,93,852,749,1283,1751,1705,1764,1355,1512,881,299,1058,1740,1703,1054
143,327,513,410,1783,7,1588,799,171,2034,861,1214,1869,1541,1933,444,823,958,1995,174,2013
144,1447,591,327,1712,1783,799,1869,1621,23,171,7,1699,513,174,1640,405,934,1969,205,1322
145,168,197,1721,120,738,429,1516,1664,132,405,1725,1511,787,95,740,582,881,166,38,1863
146,1283,1705,1512,1355,1751,1054,1010,1764,1058,582,414,1806,1149,448,1281,1539,711,1381,1118,1775
147,327,7,410,1783,513,1588,171,799,2034,1869,174,1350,1937,2054,861,2013,823,1156,1214,44
148,1725,1856,128,403,648,301,1958,727,299,1923,14,1529,1009,1721,1703,763,1577,546,1118,1751
149,1869,410,1588,174,1937,1214,794,798,205,1350,23,934,861,1384,327,1541,156,571,2013,193
150,168,1516,429,1725,1863,95,1118,120,1721,738,132,1951,117,1817,43,197,897,364,998,460
151,7,1783,1869,513,327,174,799,2034,171,1712,410,1322,1588,1440,561,1699,1640,1621,2013,1023
152,1783,327,513,1869,799,171,7,2034,1712,174,1640,1621,1699,1583,405,561,1440,861,6,787
153,1705,1283,1512,1054,1355,1751,1058,582,1010,1764,414,1281,1149,1806,1775,1539,1381,448,711,1118
154,1750,791,991,944,1480,871,2068,1214,1995,1541,861,444,1933,823,1156,1439,1869,1488,1783,1770
155,1898,1793,521,1275,1035,2065,2043,621,1800,679,839,422,1219,1592,1108,122,594,729,905,1844
156,1718,375,1684,1018,806,677,1064,791,871,1750,991,944,1133,1480,2068,1194,378,1214,1995,434
157,1064,677,1133,806,375,1718,1018,1684,1993,1637,92,8,456,35,31,1796,74,1197,357,498
158,861,1541,1214,1156,823,1933,444,1995,44,2037,1869,289,1056,1581,1927,2013,1814,581,958,1061
159,1869,174,798,205,934,1384,193,1969,1583,23,571,405,156,1712,794,1511,262,2013,1586,1022
160,1869,327,1588,410,171,513,1783,7,174,2013,2034,799,1056,1937,958,1712,227,861,1350,1719
161,791,991,871,1750,1480,2068,944,677,375,1133,591,1064,1718,806,1447,1869,1018,1214,1684,1439
162,327,1937,171,410,1621,1783,1440,2034,1322,1350,513,1699,1640,1588,561,799,6,2054,1097,7
163,1993,456,8,958,74,1637,1214,861,1796,92,31,1541,498,1197,444,357,1869,35,1156,1933
164,1541,1214,1869,861,444,1156,823,1933,1995,934,23,1581,205,916,410,1932,794,174,227,262
165,2034,513,799,7,171,1783,327,364,1588,1268,410,414,817,1640,692,1042,561,1427,168,1727
166,1783,327,2034,799,7,171,513,1588,410,1869,958,174,1719,861,1933,444,1214,1581,2013,2037
167,1993,1995,861,1214,1933,456,8,444,1541,1637,74,1156,1796,823,498,357,92,35,958,31
168,168,1725,43,117,949,1951,429,897,738,1721,132,1664,1387,171,197,1286,544,712,1252,1009
169,483,440,255,44,1186,1192,609,2037,613,713,2054,965,1221,1533,43,1418,817,1713,289,1863
170,1993,8,861,1214,1637,456,92,1541,74,1933,444,1197,1156,1796,498,31,357,1995,823,958
171,1387,117,1009,1779,740,1951,289,456,74,1993,35,958,1637,8,1995,498,92,1796,357,31
172,1869,1214,1541,2013,861,174,1933,410,823,1156,1588,1937,444,1581,1350,23,205,794,1995,798
173,1214,1995,861,958,444,1933,1993,1581,1541,8,1156,1637,456,1796,823,498,92,74,35,357
174,513,327,2034,171,1783,7,799,1588,410,174,1869,1937,1350,2054,697,1447,193,23,1969,591
175,410,1588,1869,174,794,205,934,798,1384,697,23,193,1214,156,1937,1350,1511,958,1969,571
176,861,1214,1541,1156,1995,1933,8,1993,444,1637,823,456,92,1796,31,74,1197,357,498,35
177,1214,861,1933,1993,1156,1995,92,444,1541,1637,456,823,74,1796,357,31,8,35,1581,498
178,513,2034,327,799,1783,171,7,861,1214,410,823,1588,1719,1937,2013,1350,444,1933,1541,2054
179,327,7,513,2034,1783,799,171,1588,410,174,1869,2013,1621,1350,1937,1640,2054,1322,1712,561
180,327,513,171,7,1783,2034,799,1588,410,1869,1201,713,918,561,861,1322,1332,958,174,35
181,171,327,2034,513,1783,799,7,1588,410,1869,1937,1201,2054,1712,174,817,1350,1533,1806,1054
182,727,1833,14,221,1396,93,852,749,1283,1751,1705,1512,1054,1355,414,1764,1923,1058,128,301
183,168,1725,1516,120,429,738,1856,117,1817,95,1286,1664,1406,65,378,414,197,1863,1621,1200
184,1283,1705,1054,1751,1512,1058,1010,1355,1764,582,1806,1149,414,1281,711,448,1118,1143,1775,1539
185,861,1214,1541,1933,823,1995,444,1156,958,8,1993,456,74,1796,1637,498,92,289,31,2037
186,1705,1283,1512,1054,1010,1751,1058,1355,1764,582,1806,414,1149,448,1281,1143,671,1118,711,1381
187,327,1783,861,513,7,1541,171,1869,799,1214,2034,1933,444,174,1712,823,1640,1156,1699,410
188,791,991,944,1750,1480,2068,871,1869,174,410,1214,1588,934,23,798,794,1384,205,861,591
189,1283,1705,1512,1751,1054,1058,1010,1355,1764,582,1806,414,1149,448,1281,1118,1143,711,1381,1539
190,1783,1699,327,1621,1640,1869,1440,513,171,6,174,799,561,1712,7,1322,2034,1937,410,1447
191,1488,236,1522,990,1770,1276,942,888,846,378,2012,1652,1214,791,861,1156,871,1350,1718,806
192,1869,174,1214,1995,444,1156,861,1541,823,23,513,1447,1933,410,934,798,591,794,327,1969
193,1993,74,1637,456,8,92,1197,1995,1796,35,861,1156,677,1133,31,1541,823,498,1927,1061
194,174,1869,1588,410,1712,1322,1440,327,1640,7,1699,513,1937,909,713,697,1621,2013,1541,1066
195,168,197,429,1725,357,897,38,448,95,1516,1667,120,738,1781,1863,132,2034,456,414,364
196,289,958,1699,1873,1322,575,74,1387,456,6,1405,740,912,474,1640,1440,1529,8,1009,1779
197,1705,1283,1512,1751,1054,1355,1058,1764,1010,582,414,1806,1149,448,1281,1775,1143,1118,711,1381
198,1214,1541,1995,444,861,791,991,871,1750,823,1933,1156,1480,2068,944,8,677,1064,1133,1718
199,1387,117,1779,1951,740,1009,456,74,35,1993,357,31,498,1796,8,1637,92,1197,958,1447
200,861,1541,1995,1214,1933,823,1156,444,958,74,8,456,498,1993,289,1197,92,1637,1796,35
201,1447,1869,174,1588,591,958,410,1995,205,1214,1933,794,1541,798,861,1156,23,1969,327,934
202,168,1725,429,1516,1721,95,1664,738,1856,364,897,43,1200,171,156,934,65,197,132,274
203,1588,410,171,327,513,7,799,227,1783,1322,1869,2034,1640,1621,1699,6,174,561,1440,1937
204,794,327,798,205,23,934,156,571,513,1384,1511,1969,195,193,799,410,171,262,1783,7
205,513,327,2034,171,1783,7,799,410,1937,1719,2054,1372,1588,1350,1097,1200,1042,174,1640,790
206,513,327,1783,171,2034,799,7,1588,410,861,1214,2013,1933,1541,1581,444,1869,174,1995,1404
207,327,1783,174,1869,1056,2034,799,1621,1440,7,1699,1640,513,958,1322,171,1750,944,1581,6
208,1869,513,861,1783,2034,823,410,1933,1995,327,1588,799,1214,1156,1541,561,35,444,174,7
209,410,1588,327,861,1869,1350,799,1214,1056,513,958,2013,2034,1541,1783,1937,7,171,1933,444
210,410,1588,327,171,1783,513,174,2034,1621,7,1869,1937,1440,1350,799,1699,1640,1581,1322,561
211,2034,7,171,513,327,799,1783,168,166,410,1588,541,949,1581,364,227,1350,1372,790,18
212,513,327,171,1588,7,1783,2034,410,799,174,364,1869,561,227,1322,6,1640,1440,1699,2013
213,727,1833,14,221,93,852,1396,749,1283,1751,1512,1764,1705,1058,1355,1703,1054,671,299,128
214,1581,861,1350,958,8,1933,1993,1937,1214,444,1541,1439,991,1637,1995,1796,1156,2054,1447,1197
215,327,2034,799,513,171,1783,1937,1719,1350,410,7,1588,2054,2013,1097,861,1214,1488,1404,1522
216,727,14,1833,221,1396,852,93,749,1740,1703,299,1283,881,1577,1751,1289,1111,1583,109,1705
217,327,1783,513,171,410,2034,7,799,1588,1581,1869,1066,227,1699,174,1023,1350,1640,2013,1932
218,1750,871,791,2068,991,1480,944,1133,1898,521,677,2043,422,375,839,1219,594,1275,1844,1108
219,1869,327,1783,1712,410,171,513,799,174,7,2034,1588,1699,1640,1447,591,1621,561,1932,1214
220,861,1214,8,1993,1541,1933,1637,1156,456,92,444,823,74,31,498,1796,1197,1995,357,958
221,794,571,205,23,195,934,262,156,798,1511,2013,1476,193,1712,1384,1330,958,1937,1869,616
222,1783,327,1869,513,7,2034,174,861,171,799,1621,1541,1440,1699,823,1640,1214,6,561,444
223,1588,410,513,2034,171,327,174,1719,799,1214,1332,444,1869,1712,1097,1350,861,205,1783,1511
224,1283,1512,1751,1705,1355,1764,1054,1010,1058,582,414,1806,448,1149,727,1833,1281,1539,711,1143
225,1869,174,1541,861,405,444,1214,1583,1995,1156,823,1933,1712,1022,2013,1586,713,787,1932,1937
226,1214,861,1541,444,1995,823,327,1933,1156,513,1783,1869,958,7,2034,799,171,410,1937,1588
227,1133,677,871,791,1480,991,375,1064,1750,806,1718,944,2068,1018,591,1684,1214,1447,1898,1869
228,1064,1718,806,375,1480,1018,991,791,871,677,1684,1750,1133,944,2068,1214,591,1898,621,521
229,1588,799,327,1869,2034,513,410,174,171,1712,1581,1783,1640,1621,1322,7,6,1214,794,934
230,1993,92,1637,8,456,31,74,1796,1197,498,357,35,1214,861,1933,1156,1541,1133,1697,444
231,1214,1541,1995,861,1933,823,1156,444,1869,8,92,498,1637,174,31,1480,74,944,2068,1993
232,327,7,171,2034,799,1783,513,1588,410,168,1937,1621,1640,2054,1350,1322,561,790,1699,817
233,1214,1541,861,1995,1933,444,823,1156,1993,8,1637,456,1796,92,74,357,31,498,35,1197
234,958,1995,1581,861,1350,1541,1156,74,1933,298,8,1066,444,498,823,916,92,1719,475,1796
235,327,513,799,2034,7,1783,171,1588,410,1869,174,1350,1937,1712,1097,1719,2013,2054,861,1447
236,375,1718,1018,806,1064,677,1684,691,1133,434,1624,1692,963,719,1480,531,871,991,1750,2068
237,1869,861,1541,444,1933,1214,1995,1156,174,823,958,405,8,1583,1993,1712,713,74,1022,1637
238,1133,677,1993,861,1637,1214,8,92,1156,1541,444,456,1197,1995,1796,823,74,958,31,1933
239,1869,174,405,1583,1712,787,1932,1022,916,1586,1066,804,113,1284,1567,1046,1621,68,2059,298
240,2034,410,171,513,327,799,1588,1783,7,1869,174,697,1712,1511,934,23,798,1384,18,591
241,1869,174,958,1937,227,2034,1712,327,1214,2054,405,861,1350,799,410,1541,1781,1719,2013,1933
242,677,1133,1214,1541,823,861,806,1995,1933,1156,375,1718,444,1064,1018,1684,8,871,1869,1993
243,1869,1621,1699,6,1640,561,1322,174,1440,794,798,1712,571,23,934,205,1384,1969,193,195
244,327,513,2034,1783,410,171,799,1588,7,1869,1214,1541,174,1712,861,444,1937,823,1933,1350
245,1541,861,1214,1156,444,1933,958,823,1993,1995,8,456,1637,1869,1197,31,1796,92,74,35
246,1214,861,1995,1993,444,456,1541,1933,823,1156,8,1637,1796,92,74,958,498,35,357,31
247,2037,2034,852,44,483,965,513,1869,289,1833,1783,327,1192,1186,440,799,609,2013,1533,1588
248,1283,1751,1512,1705,1010,1764,1355,1054,1058,582,414,1806,448,1149,1281,1143,1118,1381,711,1775
249,861,1541,1214,1933,823,1995,1993,1156,444,456,357,1637,1796,92,8,74,498,31,1197,35
250,327,513,2034,799,1783,171,7,1588,410,1214,1350,861,1937,1541,2054,1869,1156,2013,1719,1933
251,1869,174,410,327,1783,513,1588,7,1712,171,2034,799,2013,1932,1284,909,298,916,1447,113
252,1583,1022,787,405,1869,174,2013,1712,1933,861,1541,697,1284,444,1640,2037,799,1995,513,1699
253,1588,513,410,2034,327,7,171,1783,799,861,1214,444,1933,1350,1541,958,823,1937,1995,2054
254,1750,991,871,791,1214,861,1480,2068,1541,1995,823,944,444,1933,1156,1439,1869,1581,174,1404
255,861,1214,1541,1933,1156,444,1993,1995,823,8,456,1637,498,31,92,1796,357,74,1197,35
256,727,14,1833,221,1396,93,852,749,1283,1751,1764,1512,299,1705,128,1649,1740,1058,1355,1703
257,1993,456,74,8,1637,92,289,31,958,1796,498,357,35,1197,1214,861,44,2037,1933,823
258,1869,174,405,1583,798,205,571,934,1586,1969,1066,1932,23,916,1621,1322,787,193,794,2059
259,1214,861,1541,1156,1933,1995,444,823,958,1581,8,1869,410,456,1588,1993,1796,74,1637,1350
260,1058,1512,168,1355,1010,1054,582,1705,1283,1751,1764,727,299,1721,712,95,1396,1149,1539,648
261,327,513,2034,171,799,410,1588,7,1783,697,1621,174,561,1640,1869,1350,1699,1440,1581,2013
262,677,1133,521,871,1898,375,1793,2043,422,791,1275,2065,2068,1219,991,839,679,621,1108,594
263,1387,117,1779,1009,1951,740,763,1725,1856,1664,323,195,289,712,1961,671,738,1588,2037,43
264,1750,871,991,791,2068,1480,944,1718,375,1064,1018,1684,591,677,1133,806,1214,1783,327,171
265,727,1833,221,14,93,1396,749,852,1283,1751,1764,1512,299,1703,1705,1355,1054,1740,1010,414
266,861,1993,1869,1541,1214,1581,823,1156,1783,1781,8,327,1933,444,174,357,1995,1588,958,2034
